,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
44766,38.85,23,3,0,1,-1756,8,3,0,0,1,0,0,1,0
17350,10.36,15,3,0,1,3607,8,4,0,0,0,1,0,1,0
31920,39.96,17,3,1,0,4573,23,0,0,0,1,0,0,1,0
14370,12.95,7,2,0,1,-1953,9,9,0,0,0,0,0,2,0
73533,10.36,0,3,1,1,4245,10,3,0,0,0,0,0,2,0
43972,12.95,11,0,0,1,3784,9,0,1,0,1,0,0,1,0
44727,12.95,22,2,1,1,391,23,0,0,0,1,0,0,1,0
72545,38.85,9,3,0,0,2626,25,0,0,0,1,1,0,1,0
78730,12.95,10,0,1,1,-1824,9,0,0,0,0,0,0,2,0
11296,10.36,13,3,1,1,5508,10,0,0,0,0,0,0,2,0
24709,38.85,21,2,0,1,-8147,9,9,0,0,1,1,0,1,0
6856,12.95,16,3,0,1,3047,9,9,1,0,0,0,0,1,0
70959,38.85,8,3,0,1,-167,9,9,0,0,1,0,0,1,0
66401,38.85,17,3,1,0,6006,22,0,0,0,0,0,0,1,0
9857,10.36,11,3,0,1,225,9,9,0,0,1,1,0,1,0
93089,38.85,13,4,1,0,-4825,7,0,0,0,0,0,0,1,0
81377,38.85,13,3,1,0,-4537,24,0,0,0,0,1,0,1,0
44554,34.97,19,3,1,1,-346,8,4,0,0,0,0,0,1,0
59700,12.95,9,3,1,0,-582,26,2,0,0,0,0,0,1,0
4758,31.08,15,3,0,1,4236,6,0,0,0,1,1,0,2,0
46230,38.85,12,3,0,0,-7574,7,0,0,0,0,0,0,1,0
16064,10.36,23,0,0,1,-5777,11,2,0,0,1,1,0,1,0
72658,10.36,10,3,1,1,4387,13,4,0,0,0,0,0,2,0
73879,38.85,12,3,0,1,4161,7,5,0,0,1,0,0,1,0
8880,11.01,7,2,0,0,6884,17,3,1,0,1,1,0,1,0
2360,38.85,16,0,0,0,3468,13,4,0,0,1,0,0,1,0
94583,38.85,9,2,1,1,1094,8,0,0,0,1,0,0,1,0
88904,12.95,19,2,0,0,2138,6,0,1,0,0,0,0,1,0
14362,12.95,6,3,1,0,4616,8,0,0,0,1,1,0,1,0
35469,38.85,13,3,0,0,-6545,22,0,0,0,0,1,0,1,0
81960,49.95,21,3,0,1,-5092,17,0,0,0,0,0,0,2,0
43493,38.85,20,2,0,0,-557,7,4,0,0,1,1,0,2,0
208,38.85,9,3,1,1,2776,7,0,0,0,1,0,0,1,0
64375,31.08,19,2,1,1,801,8,2,0,0,1,1,0,2,0
68898,33.03,11,3,1,0,-5820,8,0,0,0,1,0,0,1,0
89058,12.95,0,2,1,1,-1391,11,3,0,0,0,0,0,2,0
47341,38.85,21,3,1,1,1403,8,1,0,0,1,1,0,2,0
86972,12.95,23,2,1,1,4634,21,0,0,0,0,0,0,1,0
40431,38.85,12,2,1,0,6501,13,6,0,0,1,1,0,2,0
11396,31.08,14,3,0,1,1506,10,0,0,0,1,0,0,1,0
70914,38.85,7,0,1,0,-4057,18,0,0,0,1,0,0,1,0
61673,12.95,12,3,0,1,-2534,9,0,0,0,1,1,0,1,0
68167,25.9,15,3,1,0,641,19,0,0,0,0,1,0,1,0
57519,38.85,9,3,1,1,-7329,27,0,0,0,0,0,0,2,0
34394,12.95,15,3,1,1,4992,7,0,0,1,1,1,0,2,0
67319,38.85,15,3,1,1,3821,26,1,1,0,1,1,0,1,0
45352,38.85,14,0,1,1,-4001,9,9,0,0,0,0,0,1,0
87708,59.4,17,3,1,0,-1789,23,2,0,0,1,1,0,1,0
87839,49.95,21,3,0,0,-145,18,5,0,0,0,0,0,1,0
56411,12.95,10,3,1,1,4075,11,2,0,0,1,1,0,2,0
73373,20.72,20,0,0,1,2569,11,1,0,0,1,1,0,1,0
33460,38.85,20,3,0,0,-737,29,0,0,0,1,1,0,1,0
50179,12.95,12,3,1,1,2742,12,0,0,0,0,0,0,1,0
61227,38.85,18,3,1,0,33,28,0,0,0,1,0,0,1,0
18931,38.85,16,3,0,1,3292,7,0,1,0,1,0,0,1,0
23775,31.08,17,3,0,0,5818,21,0,0,0,1,0,0,1,0
68528,25.9,21,3,0,1,3246,9,0,0,0,1,1,0,1,0
2324,12.95,15,3,1,1,-193,7,1,0,0,1,0,0,2,0
25332,38.85,13,2,1,0,-2506,26,0,0,0,0,0,0,1,0
31661,12.95,11,2,1,0,3038,18,0,0,0,0,0,0,1,0
75827,38.85,12,2,1,1,2543,7,0,0,0,1,1,0,2,0
46362,20.72,15,3,1,0,4819,23,0,1,0,0,0,0,1,0
75631,12.95,8,2,1,0,5073,6,0,0,0,1,1,0,1,0
78025,12.95,18,1,1,0,2343,18,0,0,0,0,1,0,1,0
48410,12.95,20,2,1,0,3557,7,0,0,0,0,0,0,2,0
34312,12.95,14,3,1,0,5758,21,0,0,0,1,0,0,1,0
28804,11.01,11,3,0,1,63,10,0,0,0,1,0,0,3,0
13258,10.36,0,0,0,1,1764,7,3,0,0,0,0,0,1,0
49982,49.95,10,2,1,0,207,17,0,0,0,1,0,0,1,0
21365,38.85,11,3,0,0,2999,20,0,0,0,0,0,0,1,0
31605,38.85,10,3,1,0,-2855,20,0,0,0,1,1,0,1,0
23523,49.95,12,3,1,0,3472,15,4,0,0,0,0,0,1,0
58596,12.95,6,2,0,1,-10754,19,1,0,0,0,0,0,1,0
60976,12.95,13,3,1,1,4205,8,0,0,0,0,0,0,2,0
18812,38.85,15,3,1,0,4485,19,2,0,0,1,0,0,1,0
86690,10.36,19,0,0,1,4813,9,0,0,0,1,1,0,1,0
62393,12.95,11,0,1,1,696,22,0,0,0,0,1,0,1,0
39736,20.72,19,2,1,0,3752,18,0,0,0,0,0,0,1,0
86954,36.26,23,2,0,1,2268,9,9,0,1,0,0,0,1,0
82318,12.95,10,3,0,0,987,21,2,0,0,1,1,0,1,0
34145,12.95,12,1,1,1,3519,7,0,0,0,1,0,0,2,0
54652,12.95,21,3,1,0,6234,7,2,1,0,0,0,0,1,0
56154,12.95,2,3,1,0,1645,20,0,0,0,0,0,0,1,0
2833,38.85,12,3,1,0,-3009,24,0,1,0,0,0,0,1,0
3510,12.95,21,3,0,1,2909,10,1,0,0,0,0,0,2,0
74356,12.95,18,2,1,0,-673,20,1,0,0,1,1,0,1,0
1930,38.85,8,2,0,1,-3033,7,0,0,0,0,0,0,1,0
23263,38.85,0,0,1,1,551,9,0,0,0,0,0,0,2,0
39144,49.95,0,3,1,0,1719,23,2,0,0,0,1,0,1,0
27525,38.85,9,2,1,0,3190,24,0,0,0,0,0,0,1,0
35249,25.9,10,3,1,1,7727,16,2,0,0,1,1,0,4,0
57804,12.95,13,2,1,0,-1776,16,3,0,1,0,0,0,1,0
27398,38.85,2,3,0,1,2284,7,2,0,0,1,1,0,1,0
6878,38.85,16,3,0,0,5379,21,1,0,0,0,0,0,1,0
34782,12.95,19,2,0,1,4017,9,0,0,0,1,1,0,2,0
59949,0,12,4,0,0,3927,8,0,1,0,1,1,0,1,0
11940,12.95,21,3,1,0,-1321,20,0,0,0,0,0,0,1,0
56195,38.85,6,3,0,1,954,11,3,0,0,0,0,0,1,0
45927,31.08,2,3,1,1,782,22,0,0,0,1,0,0,1,0
73581,38.85,6,2,0,1,-3714,8,1,0,0,1,0,0,1,0
43367,12.95,18,3,0,1,3904,8,2,0,0,0,0,0,1,0
54432,38.85,16,2,0,0,-11266,14,0,0,0,0,1,0,2,0
4301,12.95,8,2,1,1,-571,11,0,0,0,0,0,0,1,0
42999,12.95,13,3,1,0,-4541,18,0,0,0,0,0,0,2,0
4685,12.95,14,2,1,1,369,22,5,0,0,1,1,0,1,0
44109,38.85,13,3,0,1,3909,9,9,0,0,0,0,0,1,0
71623,38.85,14,2,0,0,6754,15,1,0,0,1,1,0,2,0
86915,38.85,22,2,0,1,-8501,6,0,0,0,0,0,0,2,0
36117,49.95,23,3,0,0,4845,8,0,1,0,1,0,0,1,0
74723,12.95,9,3,0,0,-4272,8,2,0,0,1,1,0,2,0
66946,12.95,10,2,1,1,1424,7,1,0,0,0,0,0,1,0
48476,12.95,21,2,0,1,917,6,3,0,0,1,0,0,1,0
38739,49.95,16,3,0,0,-5357,15,2,0,0,1,1,0,1,0
88887,12.95,18,2,0,1,4745,7,1,1,0,1,1,0,2,0
2207,38.85,13,3,0,0,3328,20,2,0,0,1,0,0,1,0
52498,38.85,10,3,0,1,-260,16,0,0,0,1,1,0,1,0
22114,12.95,21,2,0,1,-1245,7,0,0,0,1,1,0,2,0
68201,38.85,16,2,0,0,4899,16,0,0,0,1,0,0,1,0
76379,12.95,8,3,0,0,76,14,0,0,0,0,0,0,1,0
35771,31.08,17,2,0,1,-2612,20,0,0,0,1,1,0,1,0
23190,12.95,21,0,0,1,-874,11,0,0,0,0,0,0,2,0
50340,20.72,14,2,0,1,2343,7,3,0,0,1,1,0,2,0
68933,49.95,12,0,1,0,-3322,22,0,0,0,1,0,0,1,0
25842,38.85,19,3,1,0,1946,10,0,0,0,0,0,0,1,0
51785,10.36,16,3,0,1,6436,7,0,1,0,1,1,0,1,0
53180,12.95,20,3,0,1,2128,9,9,0,0,1,1,0,2,0
55476,12.95,15,2,0,1,3744,6,0,0,0,0,0,0,1,0
36500,38.85,12,3,1,1,-443,8,3,0,0,1,1,0,1,0
17059,38.85,12,0,0,1,4463,9,0,0,0,0,0,0,2,0
15733,12.95,15,2,0,0,5635,20,2,0,0,1,1,0,1,0
52745,12.95,13,2,0,1,1169,9,3,0,0,1,0,0,1,0
83440,49.95,11,2,0,0,-578,9,3,0,0,1,1,0,2,0
50004,38.85,10,2,1,1,845,10,0,0,0,0,0,0,1,0
15030,49.95,17,3,1,1,6307,17,0,0,0,1,0,0,1,0
35752,25.9,16,2,1,1,3095,20,0,0,0,1,1,0,2,0
70781,38.85,22,0,0,1,1360,9,9,0,0,1,1,0,1,0
48733,12.95,9,2,0,0,2825,16,0,0,0,0,0,0,1,0
9907,12.95,11,3,0,1,1539,9,0,0,0,1,0,0,1,0
35530,49.95,14,2,1,0,-2082,17,0,1,0,0,0,0,1,0
19568,12.95,0,2,0,1,4133,9,0,1,0,0,0,0,1,0
61649,12.95,11,0,1,1,1653,11,0,0,0,0,0,0,1,0
74477,12.95,21,0,0,1,1000,11,0,0,0,0,0,0,1,0
58840,38.85,11,3,0,1,2186,15,0,1,0,0,0,0,2,0
52851,10.36,15,0,1,1,4564,11,0,1,0,0,0,0,3,0
18980,49.95,16,3,1,0,-1340,21,4,0,0,1,0,0,1,0
65465,12.95,19,3,1,1,2499,6,0,0,0,0,0,0,1,0
82054,38.85,0,3,0,1,4881,7,0,1,0,0,0,0,1,0
3407,12.95,17,3,0,0,-5426,19,0,0,0,1,0,0,1,0
75927,38.85,14,1,1,1,-4541,9,0,1,0,0,0,0,2,0
79031,38.85,13,3,1,1,4079,27,0,0,0,1,1,0,1,0
14185,31.08,21,2,1,0,1694,20,0,0,0,1,0,0,1,0
11694,38.85,17,2,0,1,-6590,10,2,0,0,1,0,0,1,0
47188,11.01,18,3,0,1,2292,10,3,0,0,0,1,0,2,0
67210,31.08,14,3,0,1,-1789,10,10,0,0,1,0,0,3,0
72474,12.95,8,3,0,1,-12131,8,0,0,0,1,1,0,1,0
92988,12.95,22,4,0,0,-1068,8,0,0,0,0,0,0,3,0
67944,20.72,11,2,0,1,503,9,9,0,0,1,0,0,1,0
76645,11.01,14,2,0,0,-5227,6,0,0,0,0,0,0,2,0
29460,38.85,20,2,0,1,1228,15,0,1,0,0,0,0,1,0
62056,25.9,23,2,0,0,1880,21,1,0,0,0,1,0,1,0
76057,38.85,18,2,0,0,2322,24,1,0,0,1,0,0,1,0
54812,31.08,4,3,0,0,2100,15,0,0,0,0,0,0,1,0
79673,12.95,20,0,0,0,-3192,18,1,0,0,1,1,0,1,0
33466,12.95,20,3,1,0,5219,19,0,0,0,1,1,0,2,0
86098,38.85,11,3,0,0,2850,10,3,0,0,1,1,0,2,0
69534,49.95,3,3,0,0,-1821,19,1,0,0,0,1,0,1,0
18132,12.95,10,3,0,1,5524,12,4,0,0,1,1,0,1,0
59797,12.95,10,2,0,1,-4698,7,2,0,0,1,1,0,1,0
22601,25.9,12,3,1,0,-8273,21,0,1,0,1,0,0,1,0
69646,12.95,9,2,0,1,249,9,9,0,0,1,1,1,1,0
43219,20.72,16,3,0,1,373,22,0,0,0,1,1,0,3,0
74082,12.95,14,2,0,1,2202,11,0,0,0,1,1,0,2,0
6592,49.95,12,3,0,0,2593,21,0,0,0,1,1,0,1,0
22006,12.95,19,3,0,1,-1101,27,0,0,0,1,1,0,1,0
5088,38.85,19,3,1,1,3621,14,0,0,0,0,0,0,1,0
91097,12.95,20,3,1,0,7825,22,0,1,0,0,0,0,1,0
70239,38.85,15,3,1,0,-7838,18,0,0,0,0,1,0,1,0
45269,49.95,13,3,1,1,734,9,9,0,0,1,1,0,1,0
31576,38.85,9,2,1,1,-1497,6,0,0,0,0,1,0,1,0
69481,31.08,23,3,0,1,3287,21,0,0,0,1,1,0,1,0
51008,38.85,0,2,0,0,5059,24,0,1,0,0,0,0,1,0
79899,12.95,4,3,0,0,4975,8,3,1,0,0,0,0,1,0
59911,10.36,12,3,1,0,-4050,10,0,0,0,0,0,0,1,0
51768,38.85,16,0,0,0,-1734,21,0,0,0,1,0,0,1,0
48589,12.95,0,3,1,0,-5322,21,0,0,0,0,0,0,1,0
12538,12.95,13,3,1,0,-6143,10,5,0,0,0,1,0,1,0
10390,12.95,17,1,1,1,5153,24,0,0,0,1,0,0,1,0
92367,12.95,15,4,1,0,1104,13,0,0,0,1,1,0,984,0
36246,38.85,8,2,1,0,-469,9,2,0,0,0,0,0,1,0
77038,25.9,0,3,0,0,6676,24,0,0,0,1,0,0,1,0
1182,49.95,11,2,1,0,4408,19,0,0,0,0,0,0,1,0
22969,12.95,16,3,1,0,2945,18,0,0,0,1,1,0,1,0
14883,12.95,15,3,0,1,5552,6,0,0,0,1,1,0,1,0
19936,12.95,10,2,1,1,-3895,18,0,0,0,0,0,0,1,0
19275,12.95,20,0,1,1,-3040,7,0,0,0,1,0,1,2,0
69716,12.95,10,2,1,1,-5770,15,0,0,0,1,1,0,1,0
63768,12.95,11,3,1,0,-3482,8,0,0,0,1,0,0,1,0
6233,38.85,0,3,0,0,5730,26,0,1,0,0,1,0,1,0
67001,38.85,11,3,0,0,1685,23,0,0,0,1,0,0,1,0
50074,49.95,11,2,0,1,-8854,11,0,1,0,0,0,0,2,0
46065,49.95,9,1,0,0,-6170,22,0,0,0,1,0,0,2,0
74819,12.95,11,3,1,1,-2748,8,2,0,0,1,1,0,1,0
41978,25.9,17,3,0,1,1516,21,0,1,0,0,0,0,1,0
76195,12.95,22,2,1,1,-904,9,4,0,0,0,0,0,2,0
14489,12.95,9,3,1,0,-10628,8,1,0,0,0,0,0,2,0
76852,12.95,19,3,1,0,-1499,20,0,0,0,0,0,0,1,0
87718,12.95,17,2,1,1,2192,12,0,0,0,1,1,0,2,0
83080,38.85,20,3,1,1,-6414,26,0,0,0,1,0,0,1,0
60462,38.85,19,2,0,0,-6449,21,0,0,0,1,1,0,1,0
75056,31.08,13,2,0,0,872,20,0,0,0,1,1,0,1,0
46815,31.08,9,2,1,1,-6581,15,0,0,0,0,0,0,1,0
1102,38.85,10,3,0,0,4412,18,0,0,0,1,1,0,1,0
73429,38.85,21,3,0,1,1913,21,0,1,0,1,0,0,2,0
56123,11.01,0,3,0,1,1380,6,3,0,0,1,0,0,1,0
51514,10.36,13,3,1,1,-878,15,0,0,0,1,1,0,1,0
71260,12.95,11,3,1,1,3643,18,0,0,0,1,1,0,2,0
42986,25.9,13,2,0,1,4329,10,3,0,0,1,1,0,1,0
89580,49.95,18,3,0,1,1912,9,9,0,0,1,0,0,1,0
76056,38.85,18,3,0,1,5086,22,0,0,0,0,0,0,2,0
53894,49.95,19,2,0,0,2211,9,0,0,0,1,1,0,2,0
85268,12.95,15,3,0,1,1525,9,9,0,0,1,0,0,1,0
57833,38.85,13,3,0,1,1672,10,0,0,0,1,0,0,2,0
63938,38.85,13,3,1,0,1772,23,0,0,0,1,0,0,1,0
87953,49.95,7,0,0,0,-3608,17,0,0,0,1,1,0,1,0
81449,38.85,14,3,1,0,5987,23,0,1,0,1,1,0,1,0
58820,12.95,11,3,1,1,4641,23,4,0,0,0,0,0,2,0
63207,10.36,21,2,1,1,5386,9,2,0,0,1,1,0,3,0
869,12.95,21,3,0,1,279,10,0,1,0,0,0,0,1,0
9930,10.36,11,3,0,1,819,6,0,0,0,1,1,0,1,0
16644,38.85,21,3,0,1,-4657,8,0,0,0,1,1,0,1,0
76555,38.85,12,3,1,1,3253,7,2,0,0,0,0,0,2,0
23622,25.9,14,3,0,0,654,19,0,0,0,0,0,0,1,0
24254,38.85,11,3,1,1,139,10,0,0,0,0,0,0,1,0
60668,38.85,2,3,0,0,6560,24,4,0,1,1,1,0,1,0
46859,12.95,10,0,0,0,1630,16,0,1,0,0,1,0,1,0
61357,12.95,21,3,0,1,4880,19,0,0,0,0,1,0,1,0
17041,12.95,11,2,0,1,-676,13,0,0,0,0,1,0,1,0
60243,12.95,15,3,1,1,1868,10,0,1,0,0,0,0,1,0
52165,38.85,22,3,0,0,2638,31,0,0,0,0,0,0,1,0
87112,38.85,8,2,0,0,3813,20,3,0,0,1,0,0,1,0
46870,25.9,10,3,0,1,-882,13,0,0,0,1,1,0,1,0
59899,38.85,11,2,1,1,-2425,18,3,1,0,0,1,0,1,0
27300,10.36,22,3,0,0,6167,22,0,0,0,0,0,0,1,0
7695,49.95,14,0,1,0,3544,19,2,0,0,0,0,0,1,0
86207,12.95,12,3,0,0,-5709,24,0,0,0,1,1,0,1,0
35297,38.85,11,3,1,1,-3028,7,0,0,0,0,0,0,1,0
58312,38.85,19,3,1,0,2796,17,0,0,0,0,0,0,1,0
82923,12.95,17,2,0,1,4193,8,4,0,0,1,1,0,1,0
7979,12.95,20,3,1,0,2541,9,2,0,0,1,1,0,2,0
67517,38.85,18,2,1,0,2968,25,0,0,0,1,0,0,1,0
56768,38.85,14,3,1,0,1960,19,4,1,0,0,0,0,1,0
24182,49.95,9,2,1,0,767,15,0,0,0,0,0,0,1,0
18687,12.95,14,2,0,1,4035,6,3,0,0,1,0,0,1,0
83147,12.95,21,3,0,1,-2345,7,4,0,0,1,1,0,1,0
86412,12.95,15,3,0,0,-8725,24,4,0,0,0,0,0,1,0
51423,38.85,12,3,0,1,4388,6,0,0,0,1,1,0,2,0
27505,12.95,9,3,0,1,4465,6,1,0,0,0,0,0,1,0
10538,25.9,19,3,1,0,3660,19,0,0,0,0,0,0,1,0
17725,38.85,20,2,0,1,-1318,12,5,0,0,0,0,0,1,0
27429,25.9,6,3,1,1,1547,9,9,0,0,1,1,0,1,0
56084,38.85,23,3,0,1,898,9,0,0,0,1,0,0,2,0
51208,10.36,9,3,0,1,-2514,7,4,0,0,1,1,0,2,0
39466,12.95,13,3,1,1,4005,12,0,1,0,1,1,0,1,0
47786,12.95,12,2,1,0,4629,11,0,1,0,1,1,0,1,0
8004,12.95,20,3,0,1,3141,22,0,0,0,1,0,0,1,0
17878,12.95,22,3,1,0,3649,16,0,1,0,0,0,0,1,0
68571,38.85,22,2,0,1,-259,6,0,0,0,0,0,0,2,0
75322,0,18,4,1,0,-4052,16,0,0,0,0,0,0,2,0
73125,25.9,16,0,1,1,-2403,9,9,0,0,0,0,0,1,0
5313,38.85,6,2,1,0,-546,19,1,1,0,1,1,0,1,0
44830,38.85,2,3,1,0,4620,22,0,1,0,0,0,0,1,0
19255,38.85,20,3,0,0,-2382,18,3,0,0,1,1,0,1,0
22645,12.95,12,3,0,1,2231,9,0,1,0,1,0,0,1,0
29055,12.95,14,3,1,1,3190,14,0,0,0,1,1,0,2,0
33855,49.95,9,3,0,0,1890,7,4,1,0,0,0,0,1,0
7086,49.95,20,3,1,0,-595,9,0,0,0,0,0,0,1,0
87580,38.85,15,3,0,1,-77,6,1,0,0,1,1,0,2,0
73067,38.85,15,3,1,1,6745,6,3,0,0,0,1,0,1,0
61277,38.85,19,2,1,1,5146,19,0,0,0,0,0,0,4,0
10739,12.95,22,2,0,1,-4652,9,9,1,0,0,0,0,2,0
71119,38.85,10,2,0,1,-4954,7,0,0,0,1,1,0,1,0
20689,31.08,17,1,0,0,4531,8,0,0,0,1,0,0,1,0
44396,49.95,16,3,1,0,-973,14,0,0,0,1,0,0,2,0
30244,47.52,14,3,0,1,453,9,0,1,0,1,0,0,1,0
70338,12.95,16,3,0,1,5587,10,3,0,0,0,1,0,1,0
69537,12.95,4,2,0,1,793,9,0,0,0,0,0,0,1,0
4866,38.85,16,3,1,1,2079,8,0,0,0,1,0,0,1,0
54953,10.36,9,0,1,1,5942,9,9,1,0,0,0,1,1,0
11351,12.95,14,3,0,1,1947,13,0,0,0,0,0,0,1,0
86060,25.9,10,2,0,1,3214,7,0,1,0,0,0,0,1,0
17822,12.95,21,3,1,0,6011,9,1,0,0,0,0,0,1,0
10488,12.95,18,2,0,1,-1671,10,3,1,0,1,1,0,2,0
74781,38.85,10,3,1,1,-1125,19,0,0,0,1,1,0,1,0
42545,12.95,7,2,1,0,2923,23,0,0,0,1,1,0,1,0
28962,49.95,13,0,0,0,3827,9,2,0,0,0,0,0,1,0
5610,31.08,12,3,0,1,-2709,24,0,0,0,0,0,0,1,0
4848,49.95,16,3,0,1,-6792,9,9,0,0,1,1,0,1,0
83130,20.72,21,0,1,1,2623,9,0,0,0,0,0,0,1,0
23180,12.95,21,2,0,1,-690,12,5,0,0,0,1,0,2,0
50590,38.85,17,3,1,0,2556,23,0,0,0,0,1,0,1,0
7266,38.85,8,3,0,1,-3972,9,9,0,0,0,0,0,2,0
76785,31.08,18,2,1,1,675,13,0,0,0,1,1,0,2,0
56600,12.95,13,3,0,0,841,19,2,0,0,1,1,0,2,0
15571,10.36,12,3,0,1,2927,8,0,0,0,0,0,0,1,0
17632,31.08,18,3,0,1,6774,6,0,0,0,0,0,0,1,0
38658,12.95,15,3,0,1,-297,8,0,0,0,0,0,0,1,0
69635,10.36,8,3,0,1,2003,8,0,0,0,0,0,0,2,0
80727,38.85,20,3,0,1,2518,8,0,0,0,1,1,0,1,0
73462,38.85,21,2,0,0,-4220,22,3,0,0,0,0,0,3,0
65836,12.95,9,3,0,1,3776,8,0,0,0,0,0,0,2,0
40684,38.85,15,3,0,1,2302,9,9,0,0,0,0,0,1,0
55477,49.95,15,2,1,0,47,19,1,0,0,1,0,0,1,0
67825,12.95,8,3,0,0,1155,24,0,0,0,1,0,0,1,0
40294,12.95,11,0,0,1,-4254,20,0,0,0,0,0,0,1,0
40954,12.95,19,2,1,1,4106,8,0,0,0,0,0,0,2,0
37183,10.36,22,3,1,1,-123,17,0,0,0,0,0,0,1,0
9958,12.95,12,3,1,1,4295,25,0,0,0,1,1,0,2,0
58918,12.95,12,3,1,1,3383,18,0,0,0,0,0,0,1,0
67515,25.9,18,2,1,1,635,17,0,0,0,1,1,0,1,0
7508,38.85,12,3,1,0,-5077,18,0,0,0,1,1,0,1,0
85538,38.85,18,2,0,0,-9842,15,0,0,0,1,0,0,2,0
92559,25.9,14,4,0,1,4494,8,0,0,0,0,0,1,2,0
48921,38.85,12,3,0,1,699,9,9,0,0,0,0,0,1,0
77356,25.9,11,3,0,1,2823,8,2,0,0,1,1,0,1,0
72840,38.85,12,2,1,1,-1728,17,2,0,0,0,0,0,1,0
78289,12.95,21,3,0,0,2945,20,0,0,0,1,0,0,1,0
13989,12.95,17,3,1,1,4432,15,2,0,0,0,0,0,1,0
15527,38.85,12,3,1,1,-2208,7,3,0,0,1,0,0,1,0
34700,38.85,18,2,0,0,-976,18,0,1,0,1,0,0,1,0
40032,12.95,8,3,1,1,2783,8,0,0,0,1,1,0,1,0
41840,25.9,15,3,0,1,1580,25,0,0,0,0,0,0,1,0
81548,31.08,15,0,0,1,-7401,10,0,0,0,0,1,0,1,0
72755,38.85,12,2,0,1,3679,8,0,1,0,1,1,0,1,0
48312,12.95,19,2,1,0,4369,28,0,0,0,0,0,0,2,0
21703,25.9,15,3,1,1,-6190,6,0,0,0,1,1,0,1,0
15454,12.95,10,2,0,1,-5372,11,0,0,0,1,1,0,4,0
47149,38.85,17,2,1,1,-283,19,0,0,0,1,1,0,2,0
17068,38.85,12,2,0,1,1473,11,0,0,0,1,0,0,1,0
35618,12.95,15,3,1,0,5060,21,0,0,0,0,0,0,1,0
5137,12.95,20,0,1,0,350,18,5,0,0,0,0,0,4,0
24618,49.95,19,3,1,1,-501,19,0,0,0,1,0,0,1,0
49855,59.4,9,3,0,1,-440,17,0,0,0,1,0,0,2,0
25851,10.36,20,2,1,1,1521,14,0,0,0,0,0,0,2,0
29430,38.85,19,3,0,1,4081,9,9,0,0,1,1,0,1,0
9011,38.85,11,2,1,0,1747,22,0,0,0,0,0,0,1,0
7638,38.85,13,3,0,0,-10041,19,0,0,0,1,0,0,1,0
52143,38.85,21,3,0,1,-4026,6,4,0,0,1,1,0,1,0
18392,12.95,11,3,0,1,6329,20,0,0,0,0,0,0,1,0
39473,12.95,13,3,0,1,7032,8,4,0,0,1,1,0,1,0
9398,12.95,19,3,0,0,-6691,17,0,0,0,0,0,0,1,0
27543,12.95,9,0,1,1,1970,17,2,0,0,1,1,0,1,0
64450,12.95,21,3,1,0,3506,23,0,1,0,0,0,0,1,0
88294,12.95,1,2,0,0,3231,9,1,0,0,0,0,0,1,0
39839,12.95,21,2,0,1,6094,9,9,0,0,1,1,0,1,0
6280,12.95,5,2,0,0,1874,25,0,0,0,1,1,0,1,0
10123,12.95,14,3,0,1,5079,20,3,0,0,1,0,0,1,0
59832,10.36,11,3,0,1,2695,9,9,1,0,1,1,0,1,0
66209,12.95,14,2,0,0,-1362,21,0,0,0,0,0,0,1,0
1376,25.9,14,2,0,1,-7490,18,0,0,0,1,1,0,1,0
10501,25.9,18,3,0,1,-1149,7,0,1,0,1,1,0,1,0
36334,38.85,9,2,0,0,-3051,22,0,0,0,0,0,0,1,0
36880,12.95,17,3,0,1,-315,9,4,0,0,0,0,0,3,0
14380,38.85,7,3,0,0,6185,26,0,0,0,0,0,0,1,0
91014,59.4,11,4,0,1,4257,8,1,1,0,1,0,0,1,0
10066,12.95,13,0,0,0,4641,17,0,0,0,0,1,0,1,0
26345,12.95,10,3,0,1,-791,18,3,0,0,1,1,0,1,0
47501,12.95,8,2,1,1,-2402,7,0,0,0,0,1,0,2,0
47069,38.85,15,0,1,1,1022,14,0,0,0,0,0,0,1,0
70831,11.01,0,0,1,0,5196,8,0,0,0,0,0,0,1,0
1945,49.95,8,2,0,0,-2782,6,0,0,0,1,1,0,1,0
13119,38.85,21,3,1,0,4329,20,0,1,0,1,1,0,2,0
36805,49.95,15,3,0,0,-2841,11,0,0,0,0,1,0,3,0
63020,38.85,18,3,0,0,5412,24,3,0,0,1,0,0,1,0
92033,12.95,9,4,0,1,-7169,9,9,0,0,1,0,1,1,0
21315,38.85,11,0,1,0,-10477,16,2,0,0,1,1,0,2,0
29358,12.95,18,3,0,1,4824,8,2,1,0,1,1,0,1,0
46737,11.01,4,3,0,1,1993,8,0,1,0,0,0,0,1,0
29429,38.85,19,3,1,0,-5380,16,0,0,0,1,0,0,1,0
45490,12.95,16,3,1,1,205,10,4,0,0,1,1,0,2,0
90273,25.9,20,4,0,1,-1493,6,0,0,0,0,0,0,1,0
79837,38.85,23,0,0,0,-2562,20,0,0,0,1,0,0,1,0
20129,31.08,12,3,0,1,2474,7,0,1,0,0,0,0,1,0
46403,49.95,15,3,1,0,-8281,10,3,1,0,1,0,0,1,0
80808,12.95,22,2,0,1,3802,12,0,0,0,0,0,0,2,0
73401,38.85,20,3,1,1,1338,6,0,0,0,1,1,0,1,0
