,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
28372,12.95,1,3,0,1,5605,9,0,0,0,0,0,0,1,0
28373,38.85,2,3,1,0,5469,16,0,0,1,0,0,0,2,0
28374,12.95,2,3,0,1,732,9,0,0,0,0,0,0,1,0
28375,25.9,2,3,0,1,3602,9,9,1,0,0,0,0,1,0
28376,11.01,2,0,0,1,-2640,15,0,1,0,0,1,0,1,1
28377,12.95,2,3,1,0,3157,24,0,0,0,0,0,0,1,0
28378,12.95,2,3,0,0,3874,7,0,0,0,0,0,0,1,0
28379,12.95,2,3,1,1,-739,9,0,0,0,1,0,0,3,0
28380,12.95,2,0,0,1,-2640,15,0,1,0,0,1,0,1,1
28381,38.85,2,3,1,0,3630,9,0,0,0,0,0,0,1,0
28382,20.72,3,3,1,1,2688,21,0,1,0,1,1,0,1,0
28383,49.95,3,3,1,0,5328,16,3,0,0,1,1,0,1,0
28384,12.3,4,0,1,1,2006,7,0,0,0,0,0,0,1,0
28385,10.36,4,2,1,1,1486,10,4,1,0,0,0,0,1,0
28386,12.95,4,3,0,1,-282,10,1,0,0,0,0,0,1,0
28387,11.01,5,3,0,1,-282,10,1,0,0,0,0,0,1,0
28388,25.9,5,0,0,1,3252,6,1,0,0,0,0,0,2,0
28389,12.95,5,3,1,1,-12833,7,2,0,0,0,0,0,3,0
28390,12.95,5,3,0,1,-2987,6,0,0,0,0,0,0,1,0
28391,12.95,6,2,1,1,382,9,9,0,0,1,1,0,2,0
28392,38.85,6,3,0,1,-3089,6,4,0,0,0,0,0,1,0
28393,20.72,6,0,0,1,636,10,1,0,0,1,0,0,1,0
28394,38.85,6,3,1,0,-5119,6,0,1,0,1,1,1,1,0
28395,10.36,6,3,0,1,2411,7,0,0,0,1,1,0,2,0
28396,10.36,6,3,0,1,2411,7,0,0,0,1,1,0,2,0
28397,12.95,6,2,1,1,2322,22,4,0,0,0,0,0,1,0
28398,12.95,6,3,0,1,-42,20,0,0,0,1,0,0,1,0
28399,12.95,6,3,1,1,1164,17,1,0,0,0,0,0,1,0
28400,38.85,6,2,1,1,5565,7,0,0,0,0,0,0,1,0
28401,38.85,6,3,0,1,2482,6,0,0,0,0,0,0,1,0
28402,36.26,7,2,0,1,-839,6,0,0,0,0,0,0,1,0
28403,38.85,7,3,1,0,3188,15,3,0,0,1,0,0,1,0
28404,38.85,7,2,0,0,1740,20,4,0,0,1,0,0,1,0
28405,12.95,7,3,0,1,2183,9,9,0,0,1,1,1,2,0
28406,12.95,7,3,1,0,-1361,19,0,0,0,1,1,0,1,0
28407,38.85,7,2,0,0,4056,27,1,0,0,1,0,0,1,0
28408,38.85,7,2,1,0,90,29,0,0,0,0,0,0,1,0
28409,38.85,7,3,0,1,-5554,25,3,0,0,1,1,0,1,0
28410,49.95,7,2,0,0,3859,28,0,0,0,0,1,0,3,1
28411,12.95,7,2,1,1,2990,7,0,1,0,1,1,0,2,0
28412,38.85,7,0,0,0,-2075,16,0,0,0,0,0,0,1,0
28413,34.95,7,3,1,0,2852,17,0,0,0,0,0,0,1,0
28414,38.85,7,2,1,1,2310,7,1,0,0,1,0,0,1,0
28415,25.9,7,3,1,1,791,10,8,0,0,1,0,0,1,0
28416,12.95,7,3,1,1,-564,10,0,0,0,0,0,0,1,0
28417,12.95,7,2,1,0,2923,23,0,0,0,1,1,0,1,0
28418,12.95,7,3,0,1,-1828,6,0,0,0,0,0,0,1,0
28419,38.85,8,3,1,0,2203,7,0,1,0,1,1,0,1,0
28420,12.95,8,2,0,0,4004,24,0,0,0,0,0,0,1,0
28421,25.9,8,3,0,1,3507,12,4,1,0,0,1,0,1,0
28422,38.85,8,3,0,1,-10865,7,0,0,0,1,1,0,1,0
28423,38.85,8,3,0,1,-702,9,0,0,0,1,1,0,1,0
28424,31.08,8,3,0,1,5559,24,0,0,0,1,1,0,1,0
28425,49.95,8,2,1,0,-4788,24,0,0,0,0,0,0,1,0
28426,12.95,8,2,0,1,4313,12,0,0,0,0,0,0,1,0
28427,38.85,8,0,1,0,-1583,17,0,0,0,0,0,0,1,0
28428,12.95,8,3,1,0,6317,18,1,0,1,0,0,0,1,0
28429,0,8,4,0,1,3382,18,1,0,0,1,1,0,1,1
28430,12.95,8,3,1,0,6487,20,0,0,0,1,0,0,1,0
28431,12.95,8,3,0,1,-3605,7,1,0,0,1,0,0,1,0
28432,31.08,8,3,1,1,5772,27,0,0,0,1,1,0,1,0
28433,12.95,8,0,1,0,6410,21,0,0,0,0,0,0,1,0
28434,31.08,8,3,0,1,1098,11,6,0,0,0,0,0,1,0
28435,12.95,8,3,1,1,3434,8,0,0,0,0,0,0,2,0
28436,49.95,8,0,0,1,-1861,15,0,0,0,1,1,0,1,0
28437,49.95,8,2,0,0,-7073,8,0,0,0,1,1,0,1,0
28438,12.95,8,2,1,1,4862,9,9,0,0,1,1,0,2,0
28439,12.95,8,2,0,1,4313,12,0,0,0,0,0,0,1,0
28440,25.9,8,3,1,0,6487,20,0,0,0,1,0,0,1,0
28441,12.95,8,3,0,1,2166,8,2,0,0,0,0,0,1,0
28442,12.95,8,2,1,1,6195,9,4,1,0,0,0,0,1,0
28443,12.95,8,3,1,1,-2260,9,9,0,0,1,0,0,1,0
28444,49.95,8,2,0,1,2215,19,0,1,0,1,1,0,2,0
28445,31.08,8,2,0,1,3093,12,0,0,0,1,0,0,2,0
28446,12.95,8,0,1,0,3824,20,0,0,0,0,0,0,1,0
28447,25.9,8,3,0,1,-805,15,0,0,0,0,0,0,1,0
28448,49.95,8,3,0,0,-3503,11,0,0,0,1,0,0,1,0
28449,31.08,8,2,0,1,-5437,8,0,0,0,0,0,0,1,0
28450,20.72,8,2,0,1,5856,9,4,0,0,1,1,0,4,0
28451,12.95,8,3,0,1,13,7,3,0,0,1,1,0,1,0
28452,12.95,8,3,1,1,-133,22,0,0,0,0,0,0,1,0
28453,12.95,9,3,1,0,-1757,17,0,0,0,1,1,0,1,0
28454,39.96,9,3,0,1,3173,7,2,0,0,1,0,0,1,0
28455,12.95,9,3,0,1,-634,9,0,0,0,0,0,0,1,0
28456,12.95,9,3,1,1,2768,11,4,0,0,1,0,0,2,0
28457,12.95,9,3,0,1,-7722,19,0,0,0,0,0,0,2,0
28458,10.36,9,3,0,1,3543,8,8,0,0,1,1,0,3,0
28459,12.95,9,3,1,1,1303,21,0,0,0,1,1,0,2,0
28460,12.95,9,3,0,1,-634,9,0,0,0,0,0,0,1,0
28461,12.95,9,3,1,1,1303,21,0,0,0,1,1,0,2,0
28462,38.85,9,3,0,1,2086,7,0,0,0,1,0,0,2,0
28463,20.72,9,3,0,1,3543,8,8,0,0,1,1,0,3,0
28464,25.9,9,2,0,0,-11169,21,3,0,0,1,0,0,1,0
28465,49.95,9,1,0,1,2598,9,0,0,0,0,0,0,2,0
28466,12.95,9,3,1,1,2768,11,4,0,0,1,0,0,2,0
28467,10.36,9,1,1,1,3741,6,3,0,0,1,0,0,1,0
28468,12.95,9,2,1,1,374,23,2,0,0,1,0,0,1,0
28469,12.95,9,2,1,1,4362,15,4,0,0,0,0,0,1,0
28470,38.85,9,2,0,0,2926,15,2,1,0,0,0,0,1,0
28471,49.95,9,1,0,0,-4589,8,0,0,0,1,0,0,1,0
28472,38.85,9,3,0,0,-1091,29,0,0,0,0,0,0,1,0
28473,12.95,9,2,1,1,-6646,10,3,0,1,0,0,0,1,0
28474,38.85,9,3,0,1,-856,8,3,0,0,1,1,0,2,0
28475,38.85,9,3,1,1,1999,6,1,0,0,1,0,0,1,0
28476,38.85,9,0,0,1,-496,6,0,0,0,0,0,0,2,0
28477,12.95,9,2,1,0,2284,17,0,0,0,1,0,0,1,0
28478,12.95,9,3,1,0,-537,16,2,1,0,1,0,0,1,0
28479,12.95,9,2,1,1,374,23,2,0,0,1,0,0,1,0
28480,12.95,9,3,0,1,6011,15,2,0,0,1,0,0,1,0
28481,38.85,9,2,0,0,-10081,7,0,0,0,1,1,0,1,0
28482,12.95,9,1,0,0,2257,26,0,0,0,0,0,0,2,0
28483,10.36,9,1,1,1,2872,9,3,0,0,0,0,0,2,0
28484,25.9,9,3,0,1,4961,7,4,1,0,0,0,0,1,0
28485,0,9,4,1,0,-3288,13,0,0,0,1,1,0,373,1
28486,12.95,9,3,0,1,-2314,8,0,0,0,1,0,0,1,0
28487,12.95,9,3,0,1,-1193,8,0,0,0,0,0,0,2,0
28488,12.95,9,3,0,1,-4850,6,0,0,0,0,0,0,1,0
28489,12.95,9,0,0,1,-4747,22,0,0,0,0,0,0,1,0
28490,12.95,9,3,1,0,2752,20,0,0,0,0,0,0,1,0
28491,38.85,9,3,1,0,-6464,15,4,0,0,0,0,0,1,0
28492,38.85,9,2,0,0,-1304,19,0,0,0,0,0,0,1,0
28493,12.95,9,3,1,0,243,19,0,0,0,1,1,0,1,0
28494,38.85,9,0,0,1,-471,10,0,1,0,1,0,0,1,0
28495,38.85,9,3,1,0,487,23,0,0,0,0,1,0,1,0
28496,25.9,10,3,1,0,-8904,21,1,0,0,1,1,0,1,0
28497,38.85,10,3,1,1,1183,6,0,0,0,0,0,1,2,0
28498,38.85,10,3,1,0,3829,24,0,0,0,0,1,0,1,0
28499,12.95,10,3,0,1,2350,9,0,0,0,0,0,0,2,0
28500,49.95,10,0,1,1,-2623,26,0,0,0,0,0,0,1,0
28501,38.85,10,3,1,1,-2099,7,0,0,0,0,0,0,1,0
28502,38.85,10,3,0,0,-4928,9,1,0,0,1,1,0,2,0
28503,31.08,10,3,0,1,-5817,10,0,0,0,0,0,0,1,0
28504,12.95,10,1,1,0,-5599,24,0,0,0,0,1,0,2,0
28505,12.95,10,1,0,1,909,9,0,0,0,1,0,0,2,0
28506,38.85,10,3,1,0,2146,16,3,1,0,1,0,0,1,0
28507,20.72,10,3,0,1,813,24,3,0,0,0,1,0,2,0
28508,10.36,10,3,0,1,-1847,12,2,0,0,0,0,0,1,0
28509,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
28510,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
28511,38.85,10,3,0,0,-9091,8,0,0,0,1,1,0,1,0
28512,12.95,10,3,0,1,2536,12,0,0,0,0,0,0,2,0
28513,11.01,10,3,1,1,4398,10,2,0,0,0,0,0,1,0
28514,38.85,10,3,0,1,-6715,9,9,0,0,0,0,0,1,0
28515,49.95,10,2,1,1,-5496,9,9,0,0,0,0,0,1,0
28516,38.85,10,3,0,0,-5264,28,1,0,0,1,1,0,2,0
28517,12.95,10,0,0,1,3911,12,0,0,0,1,0,0,1,0
28518,12.95,10,2,0,0,-815,24,0,0,0,0,0,0,2,0
28519,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
28520,38.85,10,3,0,0,-1411,25,0,0,0,0,0,0,1,0
28521,20.72,10,2,0,1,-1789,10,10,0,0,1,0,0,3,0
28522,11.01,10,3,1,1,4398,10,2,0,0,0,0,0,1,0
28523,31.08,10,3,1,1,-16634,12,4,0,0,1,0,0,1,0
28524,38.85,10,3,0,0,2389,25,1,0,0,1,1,0,1,0
28525,38.85,10,3,1,1,1639,8,2,0,0,1,0,0,3,0
28526,12.95,10,3,1,1,4489,22,0,0,0,0,0,0,1,0
28527,10.36,10,2,0,0,3296,18,0,1,0,0,0,0,1,0
28528,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
28529,12.95,10,2,0,1,2834,14,0,0,0,0,0,0,2,0
28530,12.95,10,3,0,0,2356,27,2,0,0,0,0,0,1,0
28531,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
28532,31.08,10,0,0,0,-5958,13,0,0,0,1,1,0,1,0
28533,12.95,10,3,1,0,4940,22,0,0,0,0,0,0,1,0
28534,31.08,10,0,1,0,4856,13,0,0,0,0,0,0,1,0
28535,10.36,10,2,1,1,-954,9,9,0,0,0,0,0,3,0
28536,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
28537,31.08,10,3,1,1,-2252,6,1,0,0,0,0,0,1,0
28538,38.85,10,3,0,0,-992,15,0,1,0,0,0,1,1,0
28539,10.36,10,3,1,1,-878,15,0,0,0,1,1,0,1,0
28540,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
28541,49.95,10,0,0,0,-5405,8,0,0,0,1,1,0,1,0
28542,39.96,10,3,0,0,-851,21,0,0,0,1,0,0,2,0
28543,12.95,10,3,1,0,4478,19,0,0,0,1,0,0,1,0
28544,31.08,10,3,0,0,5853,11,0,0,0,0,0,0,1,0
28545,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
28546,12.95,10,3,1,0,-1059,7,2,0,0,1,0,0,1,0
28547,39.96,10,2,0,1,-4825,6,6,0,0,1,1,0,1,0
28548,12.95,10,3,1,0,4478,19,0,0,0,1,0,0,1,0
28549,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
28550,25.9,10,3,1,1,4846,9,9,1,0,0,1,0,1,0
28551,31.08,10,2,0,1,3340,6,0,0,0,1,1,0,1,0
28552,59.4,10,3,1,0,-1020,25,3,0,0,0,0,0,1,0
28553,38.85,10,3,0,0,-8143,10,0,0,0,1,1,0,1,0
28554,38.85,10,0,1,0,-4215,15,0,0,0,0,0,0,1,0
28555,38.85,10,2,0,0,-4412,23,0,0,0,1,0,0,1,0
28556,12.95,10,2,1,1,4304,10,0,0,0,0,0,0,1,0
28557,38.85,10,3,0,0,1230,19,0,1,0,1,0,0,1,0
28558,38.85,10,3,0,1,2141,18,0,0,0,1,1,0,2,0
28559,12.95,10,2,0,1,608,6,0,0,0,1,1,0,1,0
28560,12.95,10,2,0,0,3110,24,0,1,0,0,0,0,3,0
28561,38.85,10,3,1,0,3248,23,0,1,0,1,0,0,1,0
28562,31.08,10,3,1,0,-6304,25,0,0,0,1,1,0,3,0
28563,38.85,11,2,0,0,-305,10,0,0,0,0,0,0,1,0
28564,31.08,11,3,0,1,209,21,0,0,1,0,0,0,2,0
28565,38.85,11,3,0,1,3729,6,0,0,0,1,0,0,1,0
28566,38.85,11,2,0,0,-2164,16,1,0,0,0,0,0,1,0
28567,10.36,11,2,0,0,-1419,21,0,0,0,0,1,0,1,0
28568,31.08,11,0,1,1,-68,20,0,0,0,1,1,0,1,0
28569,12.95,11,3,1,0,6813,23,0,0,0,1,1,0,1,0
28570,38.85,11,3,0,0,-11296,18,0,0,0,1,1,0,1,0
28571,11.01,11,2,0,0,-1382,6,2,0,0,0,0,0,1,0
28572,38.85,11,0,1,1,-3129,9,8,0,0,0,1,0,3,0
28573,12.95,11,3,0,1,-1619,22,4,0,0,1,1,0,3,0
28574,25.9,11,0,0,1,71,7,4,0,0,1,0,0,1,0
28575,49.95,11,3,0,0,1014,15,1,0,0,1,1,0,1,0
28576,49.95,11,1,1,0,2079,27,0,0,0,1,1,0,1,0
28577,49.95,11,2,1,0,4058,26,0,0,0,1,0,0,1,0
28578,49.95,11,3,1,0,1436,26,0,0,0,0,0,0,2,0
28579,12.95,11,2,1,1,-6665,12,0,0,1,1,0,0,3,0
28580,38.85,11,3,0,0,5668,9,0,0,0,0,0,0,1,0
28581,49.95,11,3,0,1,-72,8,2,0,0,1,0,0,1,0
28582,12.95,11,3,1,1,2209,23,0,1,0,1,1,0,1,0
28583,12.95,11,2,0,1,191,12,6,0,0,1,1,0,3,0
28584,38.85,11,3,1,0,-5557,23,2,0,0,1,1,0,2,0
28585,10.36,11,3,1,1,855,7,1,0,0,1,1,0,2,0
28586,12.95,11,3,0,1,3184,18,0,0,0,1,0,0,1,0
28587,12.95,11,3,1,1,2209,23,0,1,0,1,1,0,1,0
28588,12.95,11,3,1,0,5085,21,4,0,0,0,0,0,1,0
28589,39.96,11,3,1,1,3824,9,1,0,0,1,0,0,1,0
28590,12.95,11,3,0,1,3184,18,0,0,0,1,0,0,1,0
28591,19.95,11,3,1,0,5317,26,0,0,0,1,1,0,1,0
28592,10.36,11,0,0,1,6556,9,3,0,0,1,1,0,3,0
28593,25.9,11,0,0,1,-1412,19,0,0,0,0,0,0,1,0
28594,38.85,11,3,1,0,-220,16,0,0,0,1,1,0,1,0
28595,12.95,11,2,0,1,2289,10,6,1,0,1,1,0,1,0
28596,38.85,11,3,0,0,378,7,0,0,0,0,0,0,2,0
28597,12.95,11,2,0,0,-3532,21,0,0,0,0,0,0,1,0
28598,10.36,11,3,1,1,1448,13,0,0,0,0,1,0,1,0
28599,12.95,11,2,1,1,665,23,0,0,0,1,1,0,1,0
28600,10.36,11,2,0,1,3189,7,0,0,0,0,0,0,2,0
28601,31.08,11,3,0,1,4730,10,0,1,0,1,0,0,1,0
28602,12.95,11,3,1,0,-1020,25,3,0,0,0,0,0,1,0
28603,12.95,11,0,0,0,-7186,20,0,0,0,0,0,0,1,0
28604,12.95,11,2,0,1,3982,8,3,0,0,0,0,0,1,0
28605,10.36,11,3,1,1,5030,6,2,1,0,0,0,0,1,0
28606,12.95,11,3,1,1,3365,14,0,0,0,0,0,0,1,0
28607,12.95,11,1,0,0,-726,17,0,0,0,1,1,0,1,0
28608,25.9,11,1,0,1,4340,9,2,0,0,0,1,0,1,0
28609,38.85,11,3,1,1,4561,7,2,1,0,1,0,0,1,0
28610,38.85,11,0,0,0,1153,7,1,0,0,0,0,0,2,0
28611,12.95,11,2,0,1,1154,9,9,0,0,1,1,1,1,0
28612,12.95,11,3,0,1,1810,8,0,0,0,1,0,0,1,0
28613,12.95,11,0,1,1,-4329,9,3,0,0,0,0,0,1,0
28614,10.36,12,3,0,0,4719,21,0,0,0,0,0,0,1,0
28615,38.85,12,3,0,1,4563,9,9,0,0,0,0,0,2,0
28616,10.36,12,3,1,1,-1345,9,9,0,0,0,0,0,1,0
28617,12.95,12,2,0,0,187,7,0,0,0,0,0,0,1,0
28618,31.08,12,3,0,1,3644,7,0,0,0,0,0,0,1,0
28619,20.72,12,2,0,0,2945,19,0,0,0,1,0,0,1,0
28620,12.95,12,0,1,1,6514,25,0,0,0,1,0,0,1,0
28621,31.08,12,3,1,1,7228,8,0,0,0,1,1,0,1,0
28622,38.85,12,2,0,0,-1700,24,0,1,0,0,0,0,1,0
28623,11.65,12,3,0,0,2544,9,0,0,0,1,1,0,2,0
28624,49.95,12,0,1,0,-1496,24,0,0,0,0,0,0,1,0
28625,12.95,12,2,1,0,1158,22,0,0,0,0,0,0,1,0
28626,38.85,12,3,1,1,-3139,8,0,0,0,0,0,0,1,0
28627,11.01,12,2,1,0,1158,22,0,0,0,0,0,0,1,0
28628,12.95,12,0,1,1,3381,8,0,1,0,0,0,0,1,0
28629,25.9,12,2,1,1,1927,19,2,0,0,1,0,0,2,0
28630,12.95,12,3,0,0,820,18,0,0,0,1,1,0,1,0
28631,20.72,12,3,1,0,310,14,0,0,0,0,0,0,2,0
28632,12.95,12,2,0,0,-404,23,0,0,0,1,0,0,1,0
28633,11.01,12,3,0,0,4335,6,0,0,0,0,0,0,2,0
28634,12.95,12,0,1,0,2122,23,0,0,0,0,0,0,1,0
28635,49.95,12,3,0,0,-5415,9,0,0,0,1,1,0,1,0
28636,10.36,12,2,1,1,1927,19,2,0,0,1,0,0,2,0
28637,38.85,12,3,0,0,3161,16,0,0,0,1,1,0,1,0
28638,10.36,12,2,1,1,1927,19,2,0,0,1,0,0,2,0
28639,49.95,12,2,1,0,571,9,0,0,0,1,0,0,1,0
28640,12.95,12,0,0,0,-9805,19,0,0,0,1,1,0,1,0
28641,12.95,12,3,1,1,-2566,8,0,0,0,0,0,0,2,0
28642,38.85,12,3,1,0,-1705,21,0,0,0,0,0,0,1,0
28643,38.85,12,3,0,0,4924,24,0,0,0,1,0,0,1,0
28644,10.36,12,2,1,1,1927,19,2,0,0,1,0,0,2,0
28645,12.95,12,3,1,1,1366,14,1,0,0,1,0,0,1,0
28646,12.95,12,3,0,1,5750,6,0,0,0,1,1,0,3,0
28647,12.95,12,2,1,0,2631,9,2,0,0,0,1,0,1,0
28648,12.95,12,3,1,1,1366,14,1,0,0,1,0,0,1,0
28649,38.85,12,0,0,1,-1025,11,0,0,0,1,0,0,1,0
28650,10.36,12,3,1,1,4844,7,0,1,0,0,1,0,2,0
28651,10.36,12,2,1,1,1927,19,2,0,0,1,0,0,2,0
28652,11.01,12,3,0,0,4335,6,0,0,0,0,0,0,2,0
28653,10.36,12,2,1,1,3051,12,0,0,0,0,0,0,1,0
28654,49.95,12,3,1,1,-2123,20,4,0,0,1,1,0,2,0
28655,12.95,12,2,0,0,-3532,21,0,0,0,0,0,0,1,0
28656,38.85,12,3,0,0,5549,22,0,0,0,1,1,0,1,0
28657,25.9,12,0,0,1,3020,8,0,1,0,0,0,0,1,0
28658,12.95,12,3,1,0,1223,25,0,0,0,0,0,0,1,0
28659,12.95,12,3,0,1,249,9,9,0,0,1,1,1,1,0
28660,12.95,12,2,0,0,4166,21,0,0,0,1,0,0,1,0
28661,38.85,12,3,0,0,-2507,19,2,0,0,1,0,0,1,0
28662,12.95,12,3,1,0,522,8,4,0,0,1,1,0,1,0
28663,38.85,12,2,0,0,3409,16,0,0,0,0,0,0,1,0
28664,49.95,12,3,1,0,-2052,17,0,0,0,0,0,0,1,0
28665,10.36,12,3,0,0,-4115,11,0,0,0,0,0,0,2,0
28666,33.03,12,3,1,1,1043,7,0,0,0,1,1,0,2,0
28667,12.95,12,3,0,0,4335,6,0,0,0,0,0,0,2,0
28668,12.95,12,3,1,0,3188,27,2,0,0,1,1,0,1,0
28669,31.08,12,3,1,0,3114,19,0,0,0,1,0,0,1,0
28670,12.95,12,3,1,1,4121,6,0,0,0,1,1,0,1,0
28671,12.95,12,0,0,1,2092,6,4,0,0,1,1,0,1,0
28672,38.85,12,2,0,0,1092,20,0,0,0,0,0,0,1,0
28673,38.85,12,0,0,0,-2198,25,0,0,0,1,1,0,1,0
28674,10.36,12,3,1,1,2133,10,0,0,1,1,0,0,2,0
28675,20.72,12,3,1,1,4250,11,3,0,0,1,0,0,2,0
28676,25.9,12,2,1,1,2102,23,0,0,0,0,0,0,1,0
28677,23.4,12,0,0,0,5406,7,0,0,0,0,0,0,1,0
28678,10.36,13,2,0,1,3532,24,0,0,0,0,0,0,1,0
28679,38.85,13,3,0,0,1718,25,0,0,0,0,0,0,2,0
28680,10.36,13,2,0,1,3189,7,0,0,0,0,0,0,2,0
28681,49.95,13,2,0,0,-853,19,0,0,0,0,0,0,1,0
28682,33.03,13,3,1,0,4887,10,6,0,0,1,1,0,1,0
28683,38.85,13,3,0,0,1275,19,0,0,0,0,0,0,1,0
28684,38.85,13,0,0,0,1024,15,0,0,0,1,0,0,1,0
28685,12.95,13,3,1,0,2371,19,0,0,0,0,0,0,1,0
28686,12.95,13,3,0,0,5499,20,0,0,0,1,1,0,1,0
28687,49.95,13,3,1,0,4987,18,0,0,0,1,0,0,1,0
28688,38.85,13,3,1,0,4875,25,0,0,0,1,1,1,1,0
28689,49.95,13,3,0,0,2544,17,0,0,0,1,1,0,1,0
28690,38.85,13,3,0,0,4235,21,0,0,0,0,0,0,1,0
28691,38.85,13,3,0,0,260,22,0,1,0,1,1,0,1,0
28692,38.85,13,0,0,0,-6413,26,0,0,0,1,1,0,1,1
28693,12.95,13,2,0,0,5772,19,0,0,0,0,0,0,1,0
28694,38.85,13,2,1,0,-2481,22,2,0,0,1,1,0,1,0
28695,38.85,13,3,0,0,1708,18,2,0,0,0,0,0,1,0
28696,11.01,13,3,1,1,4182,12,5,0,0,1,0,0,1,0
28697,38.85,13,3,0,0,-6159,22,0,0,0,1,1,0,1,0
28698,38.85,13,2,1,1,-2588,9,4,0,0,1,1,0,1,0
28699,12.95,13,3,0,1,5111,18,5,0,0,1,1,0,2,0
28700,38.85,13,1,1,0,-6199,19,0,0,0,1,0,0,1,0
28701,49.95,13,3,1,0,3329,24,0,0,0,1,1,0,1,0
28702,12.95,13,3,0,0,-1955,32,0,0,0,1,1,0,1,0
28703,38.85,13,3,0,0,-6462,27,0,0,0,0,0,0,2,0
28704,12.95,13,3,0,0,2428,21,0,0,0,1,1,0,3,0
28705,38.85,13,3,0,0,-331,22,0,0,0,1,0,0,1,0
28706,12.95,13,3,0,1,849,9,9,0,0,0,0,0,3,0
28707,38.85,13,3,0,1,5103,10,4,0,0,1,0,0,1,0
28708,25.9,13,2,0,1,4329,10,3,0,0,1,1,0,1,0
28709,25.9,13,3,0,1,849,9,9,0,0,0,0,0,3,0
28710,38.85,13,2,0,0,-8122,21,0,0,0,1,0,0,1,0
28711,12.95,13,2,1,1,2383,12,0,0,0,0,0,0,2,0
28712,11.01,13,3,0,0,1780,14,0,0,0,0,0,0,2,0
28713,38.85,13,3,0,0,6718,20,2,0,0,1,0,0,1,0
28714,38.85,13,3,0,1,-1157,9,0,0,0,0,1,0,3,0
28715,12.95,13,2,1,0,-2723,18,0,1,0,1,0,0,1,0
28716,12.95,13,3,0,0,1780,14,0,0,0,0,0,0,2,0
28717,38.85,13,2,0,1,-3916,7,0,1,0,0,0,0,2,0
28718,49.95,13,1,0,0,4615,19,0,1,0,0,0,0,1,0
28719,12.95,13,3,1,0,-4541,18,0,0,0,0,0,0,2,0
28720,12.95,13,3,0,1,1434,7,4,0,0,1,1,0,1,0
28721,12.95,13,2,1,0,-2721,23,1,0,0,1,0,0,1,0
28722,12.95,13,3,0,1,1434,7,4,0,0,1,1,0,1,0
28723,12.95,13,2,1,1,4909,8,0,0,0,0,0,0,3,0
28724,38.85,13,3,0,1,6114,11,0,0,0,1,1,0,1434,0
28725,12.95,13,2,0,1,-544,10,4,1,0,1,0,0,1,0
28726,38.85,13,3,0,0,-7310,21,3,0,0,1,1,0,1,0
28727,12.95,13,2,1,1,-3389,12,0,0,0,0,1,0,1,0
28728,12.95,13,2,1,0,1003,23,0,0,0,1,1,0,1,0
28729,12.95,13,0,1,1,151,9,0,1,0,1,1,0,2,0
28730,12.95,13,0,0,0,-10729,23,0,0,0,0,0,0,1,0
28731,38.85,13,3,0,0,2690,16,0,0,0,1,1,0,1,0
28732,49.95,13,3,0,0,3130,17,0,0,0,0,1,0,1,0
28733,12.95,13,3,1,0,-422,15,3,0,0,0,0,0,1,0
28734,10.36,14,2,0,0,2673,22,4,0,0,1,0,0,1,0
28735,38.85,14,0,0,0,1421,15,0,0,0,0,0,0,1,0
28736,31.08,14,3,0,1,1531,8,2,0,0,1,0,0,1,0
28737,10.36,14,2,0,0,2673,22,4,0,0,1,0,0,1,0
28738,49.95,14,2,0,0,3495,19,2,0,0,0,0,0,1,0
28739,38.85,14,3,1,0,1804,6,2,0,0,1,1,0,1,0
28740,25.9,14,3,1,1,6367,11,0,0,0,0,0,0,1,0
28741,11.01,14,3,0,1,520,25,0,0,0,0,0,0,1,0
28742,12.95,14,3,0,1,3216,9,9,0,0,1,1,0,3278,0
28743,38.85,14,2,1,0,-4709,22,2,0,0,1,0,0,1,0
28744,59.4,14,3,0,1,3785,11,0,1,0,1,0,0,2,0
28745,31.08,14,0,0,0,-7185,18,0,0,0,0,0,0,2,0
28746,38.85,14,3,0,0,1509,20,0,0,0,1,1,0,1,0
28747,49.95,14,3,1,1,-6830,6,2,0,0,1,1,0,1,0
28748,12.95,14,3,1,0,3770,21,0,0,0,0,0,0,1,0
28749,10.36,14,2,0,1,1377,18,0,0,0,1,0,0,1,0
28750,31.08,14,2,0,0,5308,21,0,0,0,0,0,0,1,0
28751,38.85,14,2,0,1,3045,9,9,0,0,0,0,0,1,0
28752,31.08,14,1,0,0,3047,21,0,0,0,1,1,0,1,0
28753,12.95,14,2,0,0,5927,20,0,0,0,0,0,0,1,0
28754,39.96,14,2,0,1,3158,25,0,0,0,1,0,0,1,0
28755,11.01,14,3,0,1,520,25,0,0,0,0,0,0,1,0
28756,31.08,14,3,1,0,-1191,10,0,1,0,1,1,0,1,0
