,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
27965,38.85,15,3,1,0,-4434,6,0,1,0,1,0,0,1,0
91812,29.9,10,2,1,1,2922,23,0,0,0,0,0,0,1,0
28136,12.95,17,2,0,0,-3218,24,4,0,0,1,1,0,1,0
19117,38.85,18,2,1,0,-2818,20,0,0,0,0,1,0,2,0
42991,11.01,13,3,0,0,1780,14,0,0,0,0,0,0,2,0
72324,38.85,23,3,1,1,3584,8,0,0,0,1,0,0,1,0
92593,12.95,17,4,1,1,382,12,0,0,0,1,1,0,1,0
47878,12.95,13,2,1,1,5641,11,0,1,0,1,1,0,1,0
52571,12.95,11,3,1,0,-5779,10,1,0,0,0,0,0,1,0
28843,12.95,11,2,0,0,-1089,14,0,0,0,1,1,0,3,0
56539,11.01,12,0,1,1,2648,7,0,0,0,1,0,0,2,0
64588,38.85,7,2,0,1,-4954,7,0,0,0,1,1,0,1,0
24125,12.95,7,2,0,1,2776,7,0,0,0,1,0,0,1,0
72854,49.95,13,3,1,1,3482,12,0,1,0,0,0,0,1,0
11637,49.95,17,3,0,0,-3713,18,0,1,0,1,0,0,1,0
18124,38.85,10,2,0,1,996,7,0,0,0,0,0,0,2,0
70238,25.9,15,3,0,1,1393,8,0,0,0,1,0,0,1,0
18349,12.95,11,2,0,0,1456,14,0,0,0,0,1,0,1,0
25634,38.85,17,2,1,1,-2723,6,0,0,0,1,1,0,2,0
62627,38.85,13,0,1,0,-4023,19,0,0,0,1,1,0,2,0
64240,38.85,17,3,1,0,3187,18,0,0,0,0,1,0,1,0
8949,11.01,9,3,0,1,1549,14,0,0,1,0,0,0,1,0
43246,12.95,16,3,0,1,1599,9,2,0,0,1,0,0,1,0
31950,12.95,18,3,1,1,1585,11,0,0,0,0,0,0,1,0
91478,14.95,12,3,1,0,1159,23,0,0,0,0,0,0,1,0
73847,12.95,11,3,1,1,3597,9,0,1,0,0,0,0,1,0
46267,12.95,13,3,1,1,-404,11,0,1,0,0,1,0,2,0
94123,12.95,11,0,1,1,471,9,9,0,0,0,0,0,1,0
87073,25.9,7,2,0,1,464,13,0,0,0,0,1,0,1,0
89955,38.85,7,0,0,1,-3059,10,0,0,0,0,0,0,2,0
86339,38.85,14,2,1,1,-2194,9,0,0,0,1,1,0,1,0
62134,38.85,7,2,0,1,2434,13,0,0,0,0,0,0,3,0
47033,25.9,14,3,1,1,-6344,9,0,0,0,1,1,0,2,0
57928,49.95,14,3,0,1,1184,22,0,0,0,0,0,0,1,0
38402,12.95,10,2,0,1,4367,7,0,0,0,1,1,0,1,0
59453,38.85,20,3,0,0,491,22,5,0,0,1,1,0,1,0
29300,38.85,17,3,0,1,4751,10,4,0,0,0,0,0,1,0
2344,38.85,16,0,0,1,-1242,6,0,0,0,0,0,0,1,0
53557,31.08,12,3,0,0,-1450,7,3,0,0,0,0,0,1,0
22711,38.85,13,3,1,1,-2083,7,0,0,0,1,1,0,1,0
79074,38.85,14,3,1,1,3589,14,0,0,0,1,1,0,1,0
55522,12.95,16,2,1,1,7055,7,0,0,0,1,1,0,1,0
42905,12.95,12,3,0,1,249,9,9,0,0,1,1,1,1,0
65152,12.95,15,2,1,0,-2736,25,0,0,0,1,0,0,1,0
47370,12.95,23,0,0,0,5124,20,4,0,0,0,0,0,1,0
77188,33.03,8,3,1,0,682,17,0,0,0,1,0,0,1,0
41398,31.08,10,0,1,0,2047,20,0,0,0,1,0,0,1,0
66367,25.9,16,3,1,1,2432,9,2,0,0,0,0,0,2,0
15710,49.95,15,3,0,0,1125,12,0,0,0,1,1,0,1,0
37793,31.08,14,3,1,1,-6071,6,0,0,1,0,0,0,1,0
56937,34.95,16,0,1,0,1696,8,4,0,0,0,0,0,2,0
42368,38.85,22,0,0,1,3111,6,0,0,0,1,0,0,1,0
37021,10.36,19,3,0,1,2744,6,0,0,0,1,1,0,2,0
32298,12.95,8,3,1,1,4852,9,9,0,0,0,0,0,1,0
90142,38.85,13,4,0,1,3440,9,0,0,0,0,0,0,2,0
27055,20.72,18,3,1,1,-473,9,0,0,0,1,1,0,2,0
37107,38.85,21,3,1,1,5328,6,0,0,0,1,1,0,2,0
25466,12.95,15,2,1,1,1523,22,3,0,0,0,0,0,1,0
23851,38.85,19,0,0,0,1900,25,0,0,0,1,1,0,1,0
91625,44.85,8,3,0,0,3748,27,0,0,0,1,1,0,1,0
40256,12.95,11,3,1,1,3972,11,0,0,0,0,0,0,2,0
3078,12.95,21,3,0,1,4855,11,0,1,0,1,0,0,1,0
18313,12.95,11,3,1,1,552,21,0,0,0,0,0,0,2,0
21666,10.36,14,0,0,1,1578,9,9,0,0,0,0,0,1,0
6782,12.95,15,3,0,0,-2681,23,5,1,0,0,0,0,1,0
79425,12.95,18,3,0,0,3031,21,0,0,0,1,1,0,1,0
74205,12.95,16,3,1,0,2673,20,0,1,0,1,0,0,2,0
57122,10.36,19,2,0,1,4993,7,0,0,0,0,0,0,1,0
65551,12.95,21,3,1,0,2489,27,2,0,0,0,0,0,1,0
22829,12.95,15,3,1,0,4975,20,2,1,0,1,1,0,1,0
67186,38.85,13,0,1,0,1457,7,0,0,0,1,0,0,3,0
60306,38.85,16,3,0,0,-1382,24,0,0,0,1,1,0,1,0
37822,12.95,15,3,1,1,6341,7,0,0,0,0,0,0,1,0
55724,38.85,17,2,0,1,1839,8,0,0,0,0,0,0,1,0
7495,0,11,4,0,0,3412,21,0,0,0,0,0,0,1,0
5221,12.95,22,3,0,0,4464,16,0,0,0,1,1,0,1,0
26189,12.95,8,3,0,0,1841,9,9,0,0,0,0,0,1,0
67474,38.85,17,3,1,0,-375,23,0,0,0,1,1,0,1,0
84653,12.95,1,3,0,1,5752,9,2,1,0,1,1,0,1,0
7665,38.85,14,0,0,0,-37,16,5,0,0,0,0,0,1,0
17546,38.85,17,2,1,0,-3749,10,0,0,0,1,0,0,1,0
60466,12.95,19,2,1,0,5248,21,0,0,0,0,0,0,1,0
75881,12.95,14,2,0,1,-2069,9,0,0,0,0,0,0,1,0
22588,38.85,12,0,0,1,-1572,13,0,0,0,0,0,0,1,0
58718,12.95,10,3,1,0,-6169,23,1,0,0,0,0,0,1,0
77078,12.95,1,2,0,1,4988,10,0,1,0,0,0,0,1,0
45374,38.85,14,3,1,1,3987,9,9,0,0,0,0,1,2,0
56888,22.02,15,3,0,1,2421,23,2,0,0,1,0,0,1,0
19064,38.85,17,0,1,0,-13536,19,1,0,0,0,0,0,1,0
59547,38.85,22,3,0,0,572,17,5,0,0,0,0,0,1,0
77653,38.85,14,3,0,0,294,18,0,0,0,1,1,0,1,0
34960,11.01,22,3,0,1,-84,20,0,0,0,1,1,0,2,0
75052,38.85,13,3,1,1,1550,7,0,0,0,0,0,0,4,0
78825,38.85,11,2,1,0,1441,22,0,0,0,1,1,0,1,0
92,20.72,7,2,1,1,-376,9,9,0,0,1,0,0,2,0
89208,10.36,10,2,1,1,4513,11,0,0,0,1,0,0,2,0
50263,38.85,13,3,1,1,4401,21,0,0,0,1,1,0,1,0
49263,12.95,16,3,0,1,-7688,20,4,0,0,1,1,0,2,0
12509,39.96,13,3,1,0,1160,19,0,0,0,1,0,0,1,0
42042,11.01,17,3,1,0,2851,18,0,1,0,0,0,0,1,0
53684,38.85,14,2,0,0,6145,26,0,0,0,0,0,0,1,0
21134,12.95,8,2,1,0,-2982,28,0,0,0,0,0,0,1,0
54303,31.08,13,2,0,1,-2042,10,4,0,0,0,0,0,1,0
47549,10.36,9,3,0,1,764,8,1,0,0,0,0,0,3,0
57944,38.85,14,0,0,0,-2955,29,0,0,0,1,0,0,1,0
80017,12.95,9,3,0,0,5647,23,0,1,0,0,0,0,1,0
37437,12.95,10,3,0,0,2376,18,4,0,0,0,0,0,1,0
38928,38.85,20,3,1,1,-2443,21,2,0,0,1,0,0,1,0
78657,12.95,9,2,1,1,-3929,23,6,0,1,0,0,0,1,0
75157,10.36,15,3,1,1,-401,25,0,0,0,0,0,0,1,0
78971,10.36,12,3,0,1,1640,19,1,0,0,0,0,0,1,0
71514,49.95,13,3,0,1,819,8,0,0,0,1,1,0,1,0
10179,12.95,14,3,0,0,3503,10,4,0,0,1,1,0,3,0
54396,12.95,15,3,0,0,1315,21,0,1,0,0,0,0,2,0
12049,38.85,23,3,1,0,5669,8,0,0,0,0,1,0,1,0
86925,38.85,22,3,0,1,708,7,2,0,0,0,0,0,3,0
49315,12.95,16,3,0,1,-4948,9,9,0,0,0,0,0,1,0
40037,38.85,8,3,0,1,3071,7,0,1,0,1,1,0,1,0
50505,12.95,16,3,0,0,480,24,0,0,0,0,0,0,1,0
89109,12.95,7,3,0,1,-6291,17,1,0,0,1,0,0,1,0
35209,38.85,9,3,1,1,1025,18,0,0,0,0,0,0,2,0
60767,49.95,9,2,1,0,-4880,7,4,0,0,0,0,0,2,0
6855,38.85,16,3,0,0,908,16,0,0,0,0,0,0,1,0
60220,38.85,15,3,0,1,1359,10,4,0,0,0,1,0,2,0
23691,12.95,15,3,1,1,-7890,8,0,1,0,0,0,0,2,0
20160,20.72,12,0,0,1,-1716,8,0,0,1,1,0,0,2,0
79446,38.85,18,3,1,0,3249,28,0,1,0,1,0,0,1,0
53315,12.95,0,3,0,0,1509,12,0,0,0,1,0,0,1,0
80039,38.85,10,3,0,0,-2753,25,2,0,0,1,1,0,1,0
21122,31.08,8,2,0,0,4214,8,1,0,0,0,0,0,1,0
58952,12.95,13,3,1,1,-1013,7,0,0,0,0,0,0,1,0
33222,38.85,17,2,0,0,2377,22,0,0,0,1,0,0,1,0
51843,12.95,17,3,0,0,716,21,1,0,0,1,0,0,1,0
22305,10.36,7,3,0,1,1586,8,2,0,0,1,1,0,1,0
673,49.95,17,3,0,1,49,8,0,0,0,1,0,0,1,0
54268,38.85,12,2,1,0,-3344,22,0,0,0,0,1,0,1,0
67741,10.36,0,3,0,1,5354,9,2,0,0,0,0,0,3,0
89407,38.85,14,3,0,1,5173,20,0,0,0,0,0,0,1,0
88779,25.9,15,3,0,1,3623,16,0,0,0,1,1,0,1,0
54196,38.85,11,3,1,0,-2452,21,0,0,0,1,0,0,1,0
28213,38.85,18,3,1,0,-6580,10,0,0,0,0,0,0,1,0
35069,25.9,2,3,0,0,-2502,16,0,0,0,1,0,0,1,0
70051,38.85,13,3,0,0,3197,15,0,0,0,1,0,0,1,0
81692,49.95,16,3,1,0,735,24,0,0,0,1,1,0,1,0
66822,12.95,8,3,1,0,4848,19,0,0,0,0,0,0,1,0
7925,31.08,18,2,0,1,-3459,6,6,0,0,1,0,0,1,0
76783,12.95,18,3,0,0,5006,10,0,0,0,0,0,0,1,0
15256,10.36,22,3,1,1,-4125,9,9,1,0,0,1,0,1,0
48851,39.96,11,3,1,0,3249,10,0,0,0,1,1,0,1,0
45228,25.9,13,3,0,1,494,7,3,0,0,0,0,0,1,0
61162,38.85,16,3,1,1,5255,8,0,1,0,1,1,0,1,0
67746,12.95,0,3,0,1,5330,8,0,0,0,0,0,0,1,0
4526,25.9,12,3,0,1,3590,6,2,0,0,0,0,0,1,0
84577,38.85,22,2,0,0,5625,24,2,1,0,1,0,0,1,0
76445,12.95,10,0,1,1,729,6,6,0,0,1,0,0,1,0
65183,12.95,15,3,1,1,-1340,21,4,0,0,1,0,0,1,0
57103,10.36,19,2,0,1,-1221,9,0,0,0,1,0,0,1,0
69555,38.85,6,3,0,1,5385,8,0,1,0,0,0,0,1,0
11406,38.85,14,0,1,1,4535,8,0,1,0,1,0,0,1,0
49724,49.95,2,3,0,0,1745,6,6,0,0,1,1,0,1,0
52073,38.85,20,3,1,1,181,9,9,0,0,1,0,0,1,0
55234,12.95,13,3,0,1,5464,12,0,0,0,1,0,0,1,0
59289,38.85,17,3,1,0,2728,19,0,0,0,1,0,0,1,0
66384,12.95,17,3,0,0,6596,7,0,0,0,0,0,0,1,0
64819,31.08,11,3,0,1,4449,7,4,0,0,0,0,0,1,0
67958,59.4,11,3,0,0,1817,8,0,0,0,1,1,0,2,0
91370,12.95,14,3,0,0,4128,23,0,0,0,1,0,0,1,0
59157,12.95,15,0,0,0,4286,13,0,0,0,1,1,0,1,0
11271,38.85,13,3,0,1,-6605,9,0,0,0,1,1,0,1,0
15567,49.95,12,2,1,0,-2963,7,0,0,0,1,1,0,1,0
17640,38.85,18,3,0,1,2127,7,2,0,0,0,0,0,1,0
71452,38.85,12,2,0,0,513,21,0,1,0,0,0,0,1,0
12292,38.85,10,3,1,0,5728,9,1,0,0,0,0,0,1,0
82996,38.85,18,3,0,1,3975,12,0,0,0,0,0,0,1,0
37840,0,15,4,0,1,-2570,9,0,0,0,0,0,0,2,0
78596,10.36,9,0,1,1,4647,10,1,0,0,0,0,0,1,0
88797,10.36,16,3,1,1,3405,10,2,0,0,1,1,0,3,0
70158,12.95,14,0,0,0,-6447,18,0,0,0,1,1,0,1,0
39936,38.85,0,1,0,0,774,14,4,0,0,0,0,0,1,0
62763,12.95,15,3,0,0,3875,21,2,0,0,1,1,0,2,0
82496,12.95,12,3,0,0,3959,15,2,0,0,1,1,0,1,0
93448,38.85,16,4,1,0,-4401,8,8,1,0,0,1,0,1,0
2255,38.85,14,3,0,0,5082,16,1,0,0,0,0,0,1,0
60103,10.36,14,2,1,0,5650,21,0,0,0,1,0,0,1,0
46233,12.95,12,3,1,1,5593,9,9,0,0,1,1,0,1,0
57405,38.85,2,2,1,0,3848,15,0,0,0,1,0,0,1,0
48466,12.95,21,2,1,1,324,12,0,0,0,1,0,0,2,0
26800,38.85,15,2,1,0,-2544,26,0,0,0,0,0,0,3,0
57128,59.4,19,0,1,0,-3785,11,4,0,0,0,0,0,2,0
22470,0,10,4,0,1,2559,8,0,1,0,1,0,0,1,0
39505,12.95,14,3,1,1,-1106,20,4,0,0,1,1,0,1,0
44695,38.85,21,3,0,0,-1033,25,6,0,0,1,0,0,1,0
1340,25.9,13,3,1,1,5049,24,0,0,0,0,0,0,1,0
79202,49.95,15,2,1,0,1527,27,3,0,0,0,0,0,1,0
1544,12.95,17,3,1,1,5298,15,0,0,0,0,0,0,1,0
82457,38.85,11,3,0,1,1869,7,0,0,0,1,1,0,1,0
77638,12.95,14,3,0,1,6274,7,2,0,0,0,1,0,1,0
13575,10.36,12,2,0,1,-3425,28,1,1,0,1,1,0,1,0
36265,12.95,8,3,0,1,-2428,15,0,0,0,0,0,0,1,0
54474,49.95,16,3,1,0,4659,20,3,0,0,1,1,0,1,0
78955,38.85,12,3,0,0,5360,11,0,0,0,1,0,0,1,0
78519,12.95,7,3,0,1,-659,6,1,0,0,1,1,0,1,0
1564,38.85,17,3,0,0,5375,38,21,0,0,0,0,0,2,0
79914,38.85,6,2,1,1,3323,7,0,0,0,0,0,0,1,0
37862,12.95,15,3,0,1,-772,9,9,0,0,1,1,0,1,0
82284,25.9,9,3,0,0,-298,16,0,0,0,0,0,0,2,0
63854,38.85,12,3,0,0,-2680,16,1,0,0,0,0,0,1,0
45138,38.85,12,3,0,0,4603,22,0,0,0,0,1,0,1,0
3494,38.85,20,3,1,1,4665,12,9,0,0,1,1,0,1,0
93858,12.95,15,4,0,1,-4283,8,1,0,0,1,0,1,1,0
32996,12.95,15,2,1,0,222,22,0,0,0,0,1,0,1,0
54517,12.95,17,3,0,1,607,8,2,0,0,1,1,0,1,0
74546,12.95,22,0,1,1,3026,17,0,0,0,0,0,0,1,0
90929,49.95,9,2,1,1,-1520,10,3,0,0,1,1,0,3,0
89041,10.36,0,2,1,0,1351,8,3,1,0,0,0,0,2,0
88141,12.95,16,3,1,0,-643,8,0,0,0,0,0,0,1,0
89138,49.95,8,3,1,0,-1976,8,0,0,0,0,0,0,2,0
73685,12.95,9,0,0,0,-4104,18,0,0,0,1,0,0,1,0
51866,38.85,17,3,0,1,-1603,6,0,0,0,1,0,0,1,0
26476,38.85,12,3,1,0,3829,13,0,0,0,1,0,0,1,0
89338,38.85,12,0,0,1,2959,9,9,0,0,1,1,0,1,0
75477,11.01,22,2,1,0,5869,14,3,0,0,0,0,0,1,0
1394,12.95,14,2,0,1,-7490,18,0,0,0,1,1,0,1,0
53174,12.95,20,3,0,0,2967,14,0,0,0,1,1,0,1,0
54205,49.95,11,3,0,0,-16546,7,1,0,0,0,0,0,3,0
45195,10.36,12,3,0,1,3938,23,2,0,0,0,0,0,1,0
51663,12.95,15,3,0,1,-6863,22,0,0,0,1,1,0,2,0
84310,12.95,16,3,1,1,-101,7,0,1,0,1,0,0,1,0
19971,25.9,11,3,0,1,-200,22,0,0,0,0,0,0,1,0
54385,12.95,15,3,0,1,3753,9,9,0,0,1,1,0,2,0
10103,49.95,14,3,1,0,-1238,22,0,0,0,1,1,0,1,0
56485,38.85,11,0,1,1,3723,12,0,0,0,1,1,0,2,0
68426,12.95,20,3,1,0,1478,24,4,0,0,1,1,0,1,0
40335,12.95,11,3,1,1,389,7,0,0,0,1,1,0,1,0
82444,12.95,11,3,0,1,3768,8,0,0,0,0,0,0,1,0
85995,38.85,9,2,0,0,5811,23,0,0,0,0,1,0,1,0
54531,38.85,18,3,1,0,-5957,16,0,0,0,1,0,0,1,0
32005,12.95,19,2,0,1,3396,6,1,1,0,0,0,0,2,0
15171,12.95,20,0,0,1,1776,9,6,0,0,1,0,0,2,0
74633,12.95,7,3,0,1,1515,19,2,0,0,1,0,0,1,0
1715,24.95,20,2,0,0,561,8,0,0,0,1,1,0,1,0
22406,25.9,9,3,0,1,90,8,0,0,0,0,0,0,1,0
9838,11.01,10,3,0,1,835,7,0,0,0,1,0,0,1,0
61016,38.85,13,1,0,0,6229,17,0,0,0,1,1,0,1,0
31367,31.08,20,3,1,0,-6277,19,2,0,0,1,1,0,1,0
80507,38.85,16,2,0,1,1110,19,0,0,0,1,1,0,2,0
75240,31.08,16,3,0,1,-4783,12,0,0,0,1,1,0,2,0
2986,12.95,17,3,0,1,5752,8,0,0,0,0,0,0,1,0
8605,49.95,20,2,0,1,5422,8,4,0,0,0,0,0,1,0
81237,38.85,11,3,0,0,5072,23,0,0,0,1,0,0,1,0
56299,12.95,9,3,1,0,64,7,4,0,1,0,0,0,2,0
29991,38.85,11,3,1,0,-622,17,0,0,1,1,0,0,1,0
36683,38.85,14,2,0,0,4064,19,2,0,0,0,0,0,1,0
66672,38.85,23,3,1,0,4056,17,0,0,0,1,0,0,1,0
28194,38.85,18,0,0,1,117,7,2,0,0,1,1,0,1,0
85800,38.85,23,3,1,0,2551,15,1,1,0,1,1,0,1,0
21790,38.85,16,2,1,0,-1579,26,0,0,0,1,1,0,1,0
2041,12.95,11,3,1,1,-381,9,9,0,0,0,0,0,1,0
92759,12.95,9,4,1,0,-149,12,3,0,0,0,0,0,1,0
52385,25.9,9,2,1,0,-637,27,0,0,0,0,1,0,2,0
84439,49.95,19,0,0,0,1752,7,1,0,0,0,0,0,3,0
64343,38.85,19,2,0,1,4017,9,0,0,0,1,1,0,2,0
30509,12.95,18,2,1,1,4519,9,9,0,0,0,0,0,1,0
68122,38.85,14,3,0,0,3657,13,1,0,0,0,1,0,2,0
4100,49.95,20,2,0,1,46,21,2,1,0,1,1,0,1,0
58897,38.85,12,2,0,1,-7809,9,1,0,0,1,1,0,1,0
16613,12.95,20,0,0,0,6566,26,4,0,0,0,0,0,1,0
89975,12.95,8,0,0,0,-1021,32,0,0,0,1,0,0,1,0
39474,38.85,13,2,0,1,2233,17,4,0,0,0,1,0,3,0
43755,38.85,8,3,0,1,4693,6,0,1,0,1,1,0,1,0
74225,12.95,16,3,1,0,-4105,7,0,0,0,1,0,0,1,0
48260,38.85,18,1,0,0,1914,25,0,0,0,1,1,0,1,0
72063,12.95,19,2,0,1,-1172,12,0,0,0,1,1,0,2,0
21438,38.85,12,3,1,0,-7548,20,0,0,0,0,0,0,1,0
8122,11.65,1,0,0,1,-776,7,7,1,0,0,1,0,3,0
30265,25.9,14,3,0,1,3051,6,0,0,0,0,0,0,1,0
63614,38.85,10,3,1,1,693,8,0,0,0,0,0,0,1,0
55047,20.72,11,3,0,1,-10,12,6,0,0,1,0,0,3,0
45716,38.85,19,3,0,0,-2510,8,0,0,0,1,0,0,1,0
1138,12.95,11,3,0,1,-3415,14,0,0,0,0,0,0,1,0
35296,12.95,10,3,1,1,5243,24,0,0,0,1,1,0,1,0
75434,38.85,20,3,0,1,4080,10,0,0,0,0,0,0,2,0
49479,38.85,19,2,0,0,2670,18,0,0,0,0,1,0,1,0
48420,38.85,20,0,1,1,5806,12,0,0,0,1,1,0,2,0
17802,12.95,21,3,1,1,2297,12,0,0,0,1,0,0,1,0
36864,10.36,16,0,0,1,-4254,20,0,0,0,0,0,0,1,0
71650,31.08,14,2,0,1,2007,8,0,0,0,0,0,0,2,0
49879,38.85,9,2,1,1,-3030,8,0,0,0,1,0,0,1,0
48976,49.95,13,2,1,0,2769,16,0,0,0,1,1,0,1,0
60674,10.36,2,2,1,1,4384,21,0,0,0,1,1,0,1,0
51212,12.95,10,2,1,0,2422,26,2,0,0,1,1,0,1,0
54981,12.95,10,3,1,1,2794,14,0,0,0,0,0,0,1,0
5385,10.36,9,0,1,1,-555,7,2,0,1,0,0,0,1,0
54105,12.95,8,3,1,1,-739,9,0,0,0,1,0,0,3,0
80140,11.01,11,1,0,1,4558,9,0,1,0,1,0,0,1,0
69303,12.95,19,0,0,1,1958,18,1,0,0,1,0,0,1,0
62028,38.85,22,3,0,0,4869,8,2,0,0,1,0,0,1,0
14161,38.85,20,3,1,0,2299,12,1,0,0,1,1,0,1,0
51335,12.95,11,3,0,1,4355,17,1,1,0,1,1,0,1,0
6517,38.85,11,3,1,0,-3890,24,0,0,0,1,0,0,1,0
38264,38.85,6,3,1,0,5922,19,4,0,0,1,0,0,1,0
59102,38.85,15,2,0,0,-8883,18,0,0,1,0,0,0,1,0
58814,49.95,11,0,0,0,-616,19,0,0,0,1,0,0,2,0
26775,38.85,15,2,0,0,-9495,18,0,0,0,1,1,0,1,0
36934,12.95,17,0,0,1,1786,17,0,0,0,1,0,0,1,0
37760,12.95,14,2,1,0,-7452,10,0,0,0,0,0,0,6,0
72253,12.95,21,3,0,1,3625,8,1,0,0,0,0,0,1,0
77948,25.9,17,3,0,1,5442,22,2,1,0,0,0,0,1,0
87255,12.95,10,0,0,0,-1464,14,1,0,0,1,1,0,1,0
50476,38.85,16,2,1,0,-6427,20,0,0,0,0,0,0,1,0
88539,11.01,12,3,1,1,-3957,13,1,0,0,0,0,0,2,0
74387,10.36,19,3,1,1,2434,10,2,0,0,1,0,0,1,0
32649,12.95,12,3,1,1,-2841,16,2,0,0,1,0,0,1,0
37349,49.95,8,3,1,0,-2389,20,0,0,0,0,0,0,1,0
77531,38.85,13,3,0,0,2574,10,0,0,0,1,1,0,1,0
64349,38.85,19,1,1,1,1830,7,0,0,0,1,0,0,1,0
28660,11.01,9,3,1,1,839,10,0,0,0,0,0,0,2,0
61548,38.85,8,3,0,1,6562,25,2,0,0,0,0,0,1,0
43118,12.95,15,3,1,0,610,19,3,0,0,0,0,0,1,0
64420,12.95,20,3,0,1,6328,11,0,0,0,0,0,0,1,0
26818,25.9,15,2,1,0,346,15,2,0,0,0,1,0,1,0
50145,12.95,12,2,1,1,6818,8,3,0,0,0,0,0,1,0
2240,38.85,14,0,1,1,-1627,7,0,0,0,0,0,0,1,0
64653,38.85,9,2,1,0,5039,19,0,1,0,1,1,0,1,0
77963,38.85,17,0,0,1,3458,8,0,0,0,0,0,0,1,0
56202,12.95,7,2,1,0,-322,20,0,0,0,1,1,0,1,0
71804,12.95,15,3,1,1,2184,9,9,0,0,1,1,1,1,0
2716,38.85,9,2,0,1,2784,6,1,0,0,0,0,0,2,0
58161,12.95,16,2,0,0,3953,16,3,0,0,0,0,0,1,0
62113,38.85,6,3,0,1,5129,6,4,1,0,0,0,0,2,0
15515,12.95,11,3,0,0,-6503,26,0,0,0,0,0,0,1,0
79393,38.85,17,3,0,1,-3029,14,0,0,0,0,0,0,2,0
83856,12.95,22,2,0,1,-1490,8,2,0,0,0,0,0,1,0
31056,12.95,13,0,0,1,-2477,19,0,0,0,0,0,0,1,0
15433,25.9,10,3,0,1,3308,9,2,0,0,0,0,0,2,0
92221,38.85,19,4,1,0,3309,16,0,0,0,0,0,0,1,0
52806,59.4,14,3,1,0,-5395,13,0,0,0,0,1,0,1,0
68867,49.95,10,3,1,0,-3296,21,0,1,0,1,1,0,1,0
56359,33.03,10,3,1,0,685,28,0,0,0,0,0,0,1,0
78347,31.08,22,3,1,0,4075,17,3,0,0,1,1,0,1,0
20513,10.36,16,3,1,0,1542,21,0,0,0,1,0,0,1,0
70283,12.95,15,2,0,1,1396,32,0,0,0,1,1,0,1,0
27403,38.85,3,3,0,0,3098,23,0,0,0,0,1,0,1,0
40980,25.9,19,3,1,1,-1423,10,7,0,0,1,1,0,1,0
77770,12.95,15,0,0,0,4600,21,0,0,0,0,0,0,1,0
16269,31.08,11,3,0,0,5155,7,0,0,0,0,0,0,1,0
79311,31.08,16,2,0,0,-9448,23,0,0,0,1,0,0,1,0
42312,49.95,21,3,1,1,5889,10,3,1,0,1,0,0,1,0
4436,10.36,10,3,0,1,5711,9,0,0,0,1,1,0,1,0
48702,25.9,8,2,1,1,2471,15,2,0,0,0,0,0,2,0
3654,49.95,8,2,0,0,-3855,16,0,0,0,1,0,0,1,0
47984,38.85,14,3,1,1,606,8,0,0,0,0,0,0,1,0
27961,12.95,14,3,1,0,6502,10,0,0,0,1,0,0,1,0
38656,10.36,15,2,0,0,4149,24,0,0,0,0,0,0,1,0
73272,12.95,18,3,0,1,1793,8,0,1,0,0,0,0,3,0
93101,38.85,17,4,1,0,2470,9,9,0,0,1,1,1,1,0
27148,12.95,19,3,1,0,3422,14,4,0,0,0,0,0,1,0
13397,38.85,9,3,1,1,3969,23,0,0,0,1,1,0,1,0
70490,12.95,17,0,1,0,-7815,20,0,0,0,1,0,0,1,0
46950,10.36,12,3,0,1,127,8,0,0,0,0,0,0,1,0
39506,12.95,14,3,0,0,4369,26,0,0,0,0,0,0,1,0
30193,38.85,13,2,1,0,5475,12,0,0,0,0,1,0,1,0
21850,38.85,16,3,1,0,2119,18,2,0,0,0,0,0,1,0
61627,49.95,10,2,0,0,-6622,17,0,0,0,0,0,0,1,0
8551,12.95,18,0,0,1,5035,7,0,0,0,0,0,0,1,0
79954,38.85,8,2,1,0,-2919,15,0,0,0,1,1,0,2,0
23498,11.01,11,2,0,0,1708,19,0,0,0,1,0,0,1,0
71194,20.72,10,2,1,1,5903,9,0,1,0,0,0,0,2,0
73198,38.85,17,2,0,1,3949,14,0,0,0,0,0,0,1,0
5440,38.85,10,3,0,1,-816,9,0,0,0,1,1,0,2,0
21433,38.85,12,2,0,0,774,19,0,0,0,1,1,0,1,0
57846,12.95,13,3,1,1,5602,7,0,0,0,1,0,0,1,0
71397,31.08,12,3,0,0,5826,17,0,0,0,0,1,0,1,0
17030,38.85,11,3,1,1,71,9,9,0,0,1,1,0,3,0
93025,19.98,16,4,1,0,3736,7,2,0,0,0,0,0,1,0
57517,12.95,9,2,0,1,-1139,8,0,1,0,1,1,0,1,0
77574,12.95,13,3,0,1,3502,9,9,0,0,0,1,0,3,0
59525,12.95,22,3,0,1,1097,6,4,0,0,0,0,0,1,0
52296,10.36,6,3,1,1,952,12,0,0,0,0,0,0,2,0
55816,31.08,19,3,1,1,1397,10,0,0,0,0,1,0,1,0
79584,11.01,19,3,0,1,3355,12,4,1,0,0,0,0,1,0
37134,10.36,21,3,0,1,-10392,9,0,0,0,1,1,0,3,0
54124,49.95,9,3,0,0,-2362,6,4,0,0,1,1,0,1,0
35957,31.08,19,2,1,0,2356,6,2,0,0,0,0,0,2,0
63562,12.95,9,2,0,1,-2759,8,1,0,0,1,1,0,1,0
