,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
16742,12.95,0,3,0,0,6251,18,0,0,0,1,1,0,1,0
55688,12.95,17,3,1,1,5420,8,0,0,0,0,1,0,1,0
64443,12.95,21,0,0,1,-334,20,0,0,0,1,0,0,2,0
60172,12.95,15,0,0,0,5844,24,0,0,0,1,1,0,1,0
62432,49.95,11,0,1,1,2681,25,0,0,0,0,0,0,1,0
69206,12.95,18,0,0,1,429,11,3,0,0,1,0,0,1,0
3457,11.01,19,3,0,0,-4170,6,0,0,0,0,0,0,1,0
32287,25.9,8,2,0,0,-7987,36,0,0,0,1,0,0,1,0
73487,12.95,22,1,0,0,4228,21,0,0,0,0,0,0,1,0
30333,11.01,15,3,0,1,-262,16,1,0,0,1,1,0,2,0
26258,31.08,9,3,0,0,5627,18,0,0,0,0,0,0,1,0
30956,59.4,11,3,1,1,-3056,19,2,0,0,0,0,0,3,0
43657,38.85,0,3,0,1,-5768,7,0,0,0,0,0,0,1,0
1651,38.85,19,3,0,1,1706,12,0,0,0,1,0,0,1,0
87326,38.85,11,3,0,1,3650,27,0,0,0,0,1,0,1,0
72736,38.85,11,3,0,1,1708,11,4,0,0,0,0,0,2,0
63580,12.95,10,3,0,1,5299,6,0,0,0,1,1,0,1,0
60661,25.9,1,3,1,1,3158,21,2,0,0,1,1,0,1,0
55218,0,13,4,0,0,6904,18,0,0,0,0,0,0,1,0
35887,12.95,18,2,0,0,7215,23,0,0,0,0,1,0,2,0
31577,59.4,9,0,0,0,5664,6,0,0,0,0,0,0,1,0
43702,12.95,5,3,1,1,3972,27,0,0,0,1,1,0,1,0
9700,10.36,8,2,1,0,-11448,20,1,0,0,1,0,0,1,0
48032,0,15,4,0,0,-3291,17,2,0,0,0,0,0,1,0
42417,31.08,23,3,0,1,-3930,9,0,0,0,1,1,0,2,0
45020,10.36,10,3,1,0,4974,19,0,1,0,1,0,0,1,0
89659,49.95,20,3,0,1,-5907,20,0,0,0,1,0,0,1,0
49481,10.36,19,3,0,1,2031,8,0,0,0,0,0,0,1,0
87354,12.95,12,3,0,1,1142,8,2,0,0,0,0,0,1,0
69103,38.85,15,2,1,1,-1504,21,3,0,0,0,0,0,1,0
26010,12.95,22,3,0,0,-860,16,0,0,0,1,1,0,2,0
58485,12.95,21,3,0,1,5194,10,0,0,0,0,0,0,1,0
72841,38.85,12,3,0,1,-2398,7,2,0,0,0,0,0,1,0
67290,38.85,14,3,0,1,-1174,8,5,0,0,1,1,0,2,0
59472,12.95,21,2,0,1,-2425,9,9,0,0,1,1,0,1,0
24908,38.85,8,2,0,1,-111,18,0,0,0,1,0,0,1,0
537,38.85,15,3,0,1,608,9,0,0,0,1,1,0,1,0
90608,49.95,16,3,1,0,-232,24,0,0,0,1,0,0,1,0
25270,12.95,13,3,1,0,3740,21,0,0,1,0,0,0,1,0
986,12.95,7,3,0,1,1083,10,0,0,0,1,0,0,1,0
11929,12.95,21,1,1,0,-4644,15,1,0,0,0,0,0,1,0
62626,12.95,13,3,1,1,3778,27,0,0,0,0,0,0,1,0
70639,12.95,19,3,1,0,2259,21,4,0,0,0,0,0,1,0
49720,49.95,2,3,0,0,7856,23,0,0,0,1,1,0,2,0
17443,38.85,16,2,0,0,1862,26,0,1,0,0,0,0,1,0
75227,10.36,16,3,0,1,4461,23,0,0,0,1,1,0,2,0
73304,11.01,19,3,0,1,4985,21,1,0,0,1,1,0,1,0
37760,12.95,14,2,1,0,-7452,10,0,0,0,0,0,0,6,0
24011,10.36,23,3,1,1,2102,8,0,0,0,1,1,0,1,0
41916,38.85,16,3,1,0,2138,27,0,0,0,1,1,0,1,0
32295,12.95,8,3,0,1,3477,9,4,0,0,0,0,0,1,0
58435,38.85,21,3,1,0,2434,23,0,0,0,1,1,0,1,0
43849,38.85,9,3,0,1,-6385,10,0,0,0,1,0,0,1,0
26974,12.95,17,3,0,0,-2464,18,0,0,0,0,0,0,1,0
26716,10.36,14,3,0,1,-1847,12,2,0,0,0,0,0,1,0
1737,10.36,21,3,1,1,-3949,8,0,0,0,0,0,0,1,0
5911,38.85,17,3,0,0,6640,20,3,0,0,1,0,0,1,0
74764,12.95,10,3,0,0,-3676,36,0,0,0,0,1,0,1,0
16265,38.85,11,3,0,1,2593,7,2,0,0,1,0,0,1,0
41983,31.08,17,2,0,1,4614,11,0,1,0,1,0,0,1,0
48021,12.95,15,3,0,1,2832,7,0,0,0,1,0,0,2,0
41225,12.95,5,3,0,0,1094,9,0,0,0,1,0,0,2,0
11022,38.85,10,2,1,0,-579,14,0,0,0,1,0,0,1,0
36929,12.95,17,2,1,0,3741,22,3,0,0,1,1,0,1,0
57989,25.9,14,3,1,1,2788,22,0,0,0,0,0,0,1,0
36162,12.95,0,3,1,1,7013,12,5,0,0,1,0,0,1,0
11323,12.95,13,3,0,1,-2401,23,5,0,0,1,1,0,1,0
91263,31.08,16,2,1,0,3682,23,0,0,0,1,0,0,1,0
2015,12.95,10,2,1,1,-37,6,0,1,0,1,0,0,1,0
58503,38.85,22,0,1,0,-2163,16,0,0,0,0,0,0,1,0
4480,36.26,11,3,0,0,-4312,13,0,0,0,1,1,0,6,0
25079,12.95,11,3,0,1,-5651,22,0,0,1,1,0,0,6,0
57084,25.9,18,3,1,1,4554,24,1,0,0,0,0,0,1,0
91453,12.95,22,0,0,0,-699,17,0,0,0,0,0,0,1,0
63475,38.85,8,2,1,0,-227,20,0,0,0,0,1,0,2,0
65592,38.85,22,2,1,1,2681,19,1,1,0,1,0,0,1,0
20769,10.36,19,3,1,1,2812,20,2,0,0,0,0,0,1,0
86935,38.85,22,2,0,1,1882,15,0,0,0,1,0,0,1,0
88072,25.9,12,3,0,1,-131,8,2,0,0,0,1,0,2,0
14020,12.95,18,3,0,1,177,12,0,0,0,0,0,0,1,0
87496,12.95,13,3,0,0,-12953,16,0,0,0,1,0,0,1,0
87665,10.36,16,3,1,1,-1270,6,0,0,0,1,1,0,3,0
26991,38.85,17,3,1,0,5059,7,6,0,0,0,0,0,1,0
10475,10.36,18,2,0,1,1098,35,0,0,0,0,0,0,1,0
30090,38.85,12,2,0,1,1198,8,0,0,0,0,0,0,3,0
40314,10.36,11,3,0,1,612,6,1,0,0,1,0,0,1,0
70417,38.85,17,3,0,1,2402,6,0,0,0,1,0,0,1,0
83581,38.85,14,2,1,0,-8072,21,4,0,0,0,0,0,1,0
18378,12.95,11,2,0,0,-13772,25,0,0,0,1,1,0,1,0
19163,12.95,18,3,0,1,-90,9,3,0,0,1,1,0,2,0
83619,38.85,15,2,1,1,4881,9,4,0,0,0,0,0,1,0
55895,20.72,20,2,1,1,-75,9,0,0,0,1,1,0,3,0
29798,49.95,9,3,1,0,3036,22,0,1,0,1,1,0,1,0
27530,38.85,9,3,1,0,-2408,20,0,0,0,0,0,0,1,0
64589,11.01,8,3,1,1,-841,11,0,0,0,0,0,0,2,0
65171,38.85,15,3,0,1,1300,8,0,0,0,0,0,0,1,0
53474,12.95,10,2,1,0,1309,11,5,0,0,0,0,0,2,0
62101,25.9,5,2,0,1,-7715,7,0,0,0,1,0,0,1,0
52090,38.85,20,3,1,0,-5826,15,0,0,0,0,0,0,1,0
59282,31.08,17,2,0,1,3178,8,0,0,0,0,0,0,1,0
85404,49.95,16,3,0,0,323,22,0,0,0,1,1,0,1,0
37849,10.36,15,3,1,1,-2080,8,0,0,0,0,1,0,1,0
12585,11.01,14,3,0,1,3026,9,9,0,0,1,0,0,1,0
28984,10.36,13,3,1,1,-1784,9,9,0,0,1,1,0,1,0
30893,38.85,10,2,1,0,-1168,20,1,0,0,0,0,0,1,0
89176,38.85,9,3,1,1,4791,12,0,0,0,1,0,0,1,0
61605,10.36,10,3,1,1,-1809,8,0,0,0,1,1,0,2,0
58857,38.85,11,2,0,0,4598,9,0,0,0,1,0,0,1,0
60764,12.95,9,3,0,0,-12657,11,0,0,0,0,1,0,2,0
85819,12.95,0,2,0,1,5119,16,5,0,0,1,0,0,1,0
32757,38.85,13,0,0,1,2257,9,2,0,0,0,0,0,1,0
49043,12.95,13,3,1,1,1848,9,0,0,0,0,0,0,3,0
93509,10.36,16,4,1,0,4669,7,0,1,0,1,1,0,1,0
92695,38.85,13,4,1,0,-4579,6,0,0,0,0,0,0,1,0
44209,12.95,14,3,0,1,-2506,8,0,0,0,1,0,1,1,0
38233,31.08,2,2,0,0,5353,7,1,0,0,1,0,0,1,0
89148,12.95,8,2,0,0,605,7,7,0,0,0,0,0,2,0
9653,12.95,7,3,1,1,-602,10,4,1,0,0,0,0,1,0
34911,12.95,21,2,0,0,-4113,18,0,0,0,1,1,0,1,0
60012,38.85,13,3,1,1,-2939,8,0,0,0,0,1,0,1,0
91465,44.85,20,3,1,1,32,14,2,0,0,1,1,0,2,0
26846,49.95,15,0,0,0,-5463,15,0,0,0,1,0,0,1,0
88050,11.01,11,3,0,1,2102,6,0,1,0,1,1,0,1,0
64663,12.95,9,2,1,1,2711,9,1,0,0,1,1,0,3,0
37724,38.85,13,2,1,0,-556,22,0,0,0,1,0,0,1,0
13204,12.95,23,3,1,1,3055,20,3,0,0,1,1,0,1,0
12242,38.85,9,2,0,0,1893,8,0,1,0,0,0,0,2,0
43140,49.95,15,3,0,0,1778,7,0,0,0,0,0,0,1,0
9870,38.85,11,3,1,1,-536,7,0,0,1,1,0,0,1,0
68398,49.95,20,3,1,1,1780,9,9,0,0,1,1,0,1,0
59976,38.85,12,3,0,1,-1256,6,0,0,0,1,1,0,2,0
39269,10.36,8,3,1,1,1459,9,0,0,0,1,1,0,1,0
39039,12.95,21,3,0,1,4494,9,0,0,0,1,0,0,1,0
76092,12.95,19,2,0,1,1764,10,6,0,0,1,0,0,2,0
49311,38.85,16,0,1,1,974,6,1,0,0,1,0,0,1,0
19307,12.95,20,3,1,1,271,9,0,0,0,1,0,0,1,0
92820,31.08,18,4,0,0,-1152,6,0,0,0,0,0,0,1,0
83334,12.95,8,3,0,1,1623,9,9,0,0,1,1,0,1,0
12095,49.95,1,2,0,1,3810,7,0,0,0,0,1,0,1,0
6878,38.85,16,3,0,0,5379,21,1,0,0,0,0,0,1,0
8073,38.85,22,3,1,0,3381,17,1,0,0,1,0,0,1,0
23270,31.08,0,3,0,0,3191,21,0,0,0,0,0,0,1,0
67824,12.95,8,1,0,1,732,8,0,0,0,0,0,0,2,0
74612,25.9,6,3,0,1,4941,10,3,0,0,1,1,0,1,0
48611,38.85,2,3,0,1,3500,11,0,1,0,0,1,0,1,0
7624,49.95,13,3,0,1,2447,9,2,0,0,0,1,0,1,0
42546,12.95,7,3,0,1,-1828,6,0,0,0,0,0,0,1,0
82633,12.95,13,3,0,1,-1056,9,9,0,0,0,0,0,1,0
55942,10.36,21,3,0,1,-1544,18,0,0,0,1,1,0,1,0
55692,31.08,17,3,1,0,5612,7,0,0,0,0,0,0,1,0
46264,12.95,12,1,1,0,-4643,9,0,0,0,0,0,0,2,0
81514,12.95,14,2,0,0,2216,29,0,0,0,0,0,0,1,0
82588,12.95,13,3,1,1,-994,8,2,0,0,0,0,0,1,0
34879,38.85,20,2,1,0,4902,21,0,0,0,1,1,0,1,0
3470,12.95,19,3,0,1,-86,7,2,0,0,1,1,0,1,0
54082,49.95,7,3,0,1,1697,10,0,0,0,1,1,0,1,0
11156,49.95,12,0,0,0,1342,24,1,0,0,1,0,0,1,0
85585,12.95,19,3,1,0,-3242,9,0,0,0,1,1,0,1,0
77387,49.95,11,3,0,1,-431,9,9,0,0,0,0,0,1,0
41824,38.85,15,3,1,1,2789,8,0,0,0,0,0,0,1,0
82077,38.85,1,3,0,0,-6521,25,0,0,0,1,1,0,1,0
57722,49.95,12,0,0,0,-7659,7,0,0,0,1,0,0,1,0
5691,12.95,13,2,1,1,3244,10,4,0,0,0,0,0,2,0
5082,12.95,19,2,1,0,-3779,18,3,0,0,1,0,0,1,0
25847,38.85,19,3,1,0,3369,18,0,0,0,0,0,0,1,0
3897,49.95,14,2,1,0,-6375,15,0,0,0,0,0,0,1,0
34581,38.85,16,3,0,1,4464,7,0,0,0,1,1,0,3,0
71092,38.85,9,2,0,1,2819,8,0,0,0,0,0,0,1,0
3330,12.95,14,3,1,0,-4865,18,3,0,0,1,0,0,1,0
44821,31.08,1,3,0,0,1906,10,0,0,0,1,1,0,1,0
29094,11.65,14,3,0,1,3894,13,0,1,0,1,1,1,1,0
39565,38.85,15,3,0,0,-8716,19,0,0,0,1,1,0,1,0
73636,38.85,8,0,1,0,1153,15,0,0,0,0,1,0,2,0
6531,12.95,11,3,0,0,2263,21,1,0,0,1,1,0,1,0
53760,31.08,16,1,0,1,1853,9,0,0,0,1,1,0,1,0
87863,38.85,22,3,0,0,-9063,22,4,0,0,1,1,0,1,0
75083,38.85,14,3,1,0,5338,10,3,0,0,0,0,0,1,0
70725,38.85,21,2,0,1,4930,8,0,0,0,0,0,0,1,0
37933,10.36,16,3,0,1,1149,9,9,0,0,1,1,0,1,0
68883,12.95,11,3,0,1,-634,9,0,0,0,0,0,0,1,0
36669,38.85,14,0,0,0,-870,10,2,0,0,0,0,0,1,0
66423,12.95,17,3,0,1,2911,9,9,1,0,0,1,0,1,0
35978,38.85,20,1,0,0,-2428,23,0,1,0,0,1,0,1,0
3289,23.96,12,2,1,1,1001,8,0,0,0,0,0,0,3,0
61288,12.95,19,2,1,1,-659,9,9,0,0,0,0,0,1,0
49825,12.95,8,3,0,1,2353,7,0,0,0,1,1,0,2,0
55068,12.95,11,0,0,1,4022,12,0,0,0,0,0,0,1,0
67384,10.36,16,2,0,1,1369,18,0,0,0,1,1,0,2,0
89773,12.95,22,3,0,0,-945,21,0,0,0,0,1,0,1,0
39899,12.95,23,3,0,0,6142,22,0,0,0,1,0,0,1,0
35711,38.85,16,2,0,1,-3102,9,9,0,0,1,1,0,4,0
41893,12.95,16,3,1,0,4500,20,0,0,0,0,0,0,1,0
47340,38.85,21,3,0,1,-284,10,0,0,0,1,0,0,2,0
16209,25.9,9,3,0,0,770,24,0,0,0,0,1,0,2,0
65485,25.9,20,0,1,1,1022,14,0,0,0,0,0,0,1,0
42746,12.95,10,3,0,0,-3262,7,0,0,0,0,0,0,2,0
57421,10.36,5,2,0,1,1798,10,1,0,0,0,1,0,2,0
18133,12.95,10,3,0,1,-3847,6,0,0,0,1,0,0,2,0
66683,49.95,23,3,0,0,4034,11,1,0,0,1,1,0,1,0
4323,38.85,8,3,1,1,-1661,8,0,0,0,1,0,0,1,0
90736,38.85,12,3,0,0,1174,7,0,0,0,0,0,0,1,0
64399,11.01,20,2,0,1,6192,9,9,0,0,1,1,0,1,0
52888,12.95,15,0,1,0,-2970,19,4,0,0,0,0,0,1,0
54453,38.85,16,1,0,1,-2312,11,0,0,0,1,1,0,2,0
8358,49.95,13,3,0,1,5423,11,1,0,0,0,0,0,1,0
32210,12.95,3,3,0,0,4804,14,0,1,0,1,0,0,2,0
66723,10.36,5,3,0,1,1490,10,0,0,0,1,1,0,2,0
22472,12.95,10,2,0,0,3035,18,1,0,0,0,0,0,1,0
41617,38.85,12,3,0,0,2058,6,6,0,0,0,0,0,1,0
70527,10.36,18,3,0,1,428,14,0,0,0,0,0,0,1,0
34028,10.36,11,0,0,0,3864,25,0,0,0,0,0,0,1,0
15408,38.85,9,3,0,1,1932,8,2,0,0,1,1,0,1,0
11565,12.95,16,3,0,1,3067,7,4,0,0,0,1,0,2,0
90076,38.85,22,4,0,0,2301,12,0,0,0,1,1,0,2,0
33104,49.95,16,3,0,0,2127,13,0,0,0,1,1,0,1,0
54149,38.85,10,3,0,0,-11916,24,3,0,0,0,0,0,2,0
52610,38.85,12,3,0,1,1187,11,0,0,0,1,1,0,2,0
80180,10.36,12,2,0,1,1084,6,0,0,0,1,1,0,2,0
77597,38.85,13,3,1,0,5287,18,0,0,0,0,0,0,1,0
71345,12.95,12,0,0,1,5301,7,4,0,0,0,0,0,1,0
81769,12.95,17,3,1,1,963,6,0,0,0,0,0,0,2,0
43245,25.9,16,3,0,1,1599,9,2,0,0,1,0,0,1,0
20271,38.85,13,0,0,0,-1882,6,0,0,0,1,1,0,1,0
61208,49.95,17,2,0,1,-2922,17,1,0,0,0,1,0,1,0
40573,25.9,14,2,0,1,1075,7,2,0,0,0,0,0,1,0
35667,12.95,15,2,0,1,4124,8,0,0,0,0,0,0,1,0
681,38.85,17,3,0,1,4509,12,0,1,0,1,1,0,1,0
90328,12.95,14,4,0,0,-1493,9,2,0,0,1,1,0,1,0
59273,12.95,17,3,0,1,6663,21,1,0,0,1,1,0,1,0
31026,10.36,13,3,0,0,3152,17,0,0,0,0,0,0,1,0
12914,10.36,18,2,1,1,2266,7,2,0,0,1,0,0,1,0
55990,10.36,21,3,1,0,1091,16,1,0,0,0,0,0,1,0
63181,25.9,20,0,0,1,-458,9,0,1,0,0,0,0,1,0
5169,25.9,21,3,0,1,635,11,2,0,0,1,1,0,1,0
38983,38.85,21,3,0,0,4134,24,0,0,0,0,0,0,1,0
685,38.85,17,0,1,1,-1686,6,0,0,0,1,1,0,1,0
7666,12.95,14,3,1,1,5023,11,0,0,0,1,0,0,2,0
47219,49.95,18,3,1,0,148,6,0,0,0,1,1,1,1,0
48195,38.85,17,0,1,1,534,8,0,0,0,0,1,0,1,0
47491,38.85,8,3,0,0,4210,18,0,0,0,0,0,0,1,0
19689,12.95,7,3,1,1,1098,13,3,1,0,1,0,0,1,0
594,31.08,16,3,1,1,5883,14,0,0,0,0,0,0,1,0
12955,38.85,18,2,1,0,-3251,19,0,0,0,1,0,0,1,0
42249,11.65,20,2,1,0,-2070,9,0,0,0,1,1,0,2,0
93699,38.85,18,4,0,1,873,15,0,0,0,1,0,0,2,0
67147,31.08,13,3,1,1,4739,12,0,0,0,0,0,0,1,0
85205,12.95,14,3,1,0,-1621,26,0,0,0,1,1,0,2,0
94255,49.95,12,3,0,1,-6451,6,0,0,0,1,0,0,2,0
31323,49.95,19,2,0,0,-4230,8,1,0,0,1,0,0,1,0
75972,12.95,15,2,0,1,1245,7,0,0,0,0,0,0,2,0
73286,12.95,18,3,1,0,3464,14,0,0,0,1,0,0,2,0
33895,49.95,9,2,0,0,1023,18,1,0,0,1,1,0,1,0
59386,25.9,19,0,0,1,3859,20,4,0,0,1,0,0,1,0
63754,49.95,11,3,1,0,2582,8,2,0,0,0,0,0,1,0
20575,38.85,16,2,0,0,-7406,22,0,0,0,1,1,0,1,0
74552,38.85,23,2,0,0,1486,21,2,1,0,0,0,0,2,0
4051,49.95,18,3,0,1,3479,6,0,0,0,1,1,0,1,0
37762,12.95,14,3,1,1,-3486,27,0,0,0,0,0,1,1,0
11651,10.36,17,3,0,1,2719,19,0,0,0,1,0,0,1,0
86834,12.95,21,2,0,0,3300,22,0,0,0,0,0,0,1,0
21331,11.01,11,3,1,0,-4292,14,0,0,0,0,0,0,1,0
66977,12.95,11,0,0,1,-365,9,1,0,0,1,1,0,1,0
87475,38.85,13,3,1,0,4003,21,4,0,0,1,1,0,1,0
9330,49.95,18,2,1,1,3025,16,0,0,0,0,0,0,1,0
70663,12.95,20,2,1,0,3381,26,0,0,0,0,1,0,1,0
90977,11.65,17,0,1,0,4851,15,1,1,0,0,0,0,2,0
40520,38.85,13,3,1,0,-600,30,0,0,0,1,0,0,1,0
58199,12.95,17,3,0,1,2277,6,0,0,0,0,0,0,1,0
58849,11.01,11,3,1,1,3320,10,0,0,0,1,0,0,1,0
51171,38.85,9,3,0,1,-866,10,1,0,0,0,0,0,1,0
41548,25.9,11,0,1,1,-1861,12,0,0,0,0,0,0,1,0
70380,10.36,16,3,0,1,225,9,9,0,0,1,1,0,1,0
28521,38.85,5,0,0,1,-5408,8,2,0,0,0,1,0,2,0
57150,38.85,19,3,0,0,3041,22,4,0,0,1,1,0,2,0
3366,31.08,15,2,0,1,5788,7,0,1,0,1,0,0,1,0
75067,12.95,13,3,1,0,6375,17,0,0,0,1,0,0,1,0
39628,12.95,17,3,1,0,4206,9,9,0,0,1,1,0,5,0
25321,38.85,13,0,0,0,1016,25,0,0,0,1,0,0,1,0
55356,12.95,14,2,1,1,101,9,9,1,0,1,0,1,1,0
7180,12.95,23,3,1,1,3116,11,0,0,0,1,0,0,1,0
76642,12.95,14,3,0,1,1670,16,2,0,0,0,0,0,1,0
40263,31.08,11,3,0,1,-1922,12,0,0,0,1,0,0,1,0
31088,25.9,14,3,1,1,1834,8,0,0,0,1,0,0,3,0
53164,38.85,20,3,0,0,-1099,9,0,0,0,1,0,0,1,0
32601,38.85,11,2,1,0,4863,24,0,1,0,0,0,0,1,0
62464,11.01,12,3,1,1,3171,22,5,0,0,0,0,0,1,0
56855,38.85,15,1,0,1,-5492,9,0,0,0,0,0,0,1,0
82692,25.9,14,3,0,1,-2328,13,0,0,0,1,0,0,1,0
31163,38.85,16,2,1,1,-4780,6,0,0,0,1,1,0,3,0
62276,38.85,9,3,1,1,-3576,12,0,0,0,1,1,0,2,0
15528,12.95,12,3,1,1,204,8,1,0,0,1,1,0,2,0
28186,49.95,18,3,0,1,3869,29,0,0,0,0,0,0,1,0
4164,12.95,21,3,0,1,-373,8,4,0,0,0,0,0,2,0
29996,38.85,11,3,1,0,-201,20,1,0,0,1,1,0,1,0
65583,12.95,21,3,0,1,4196,11,0,1,0,1,0,0,2,0
2188,39.96,13,0,1,1,-1873,9,9,0,0,0,0,0,3,0
42260,38.85,20,3,1,1,-2459,8,0,0,0,0,0,0,1,0
72441,31.08,7,2,0,1,-5613,6,2,0,0,1,1,0,4,0
51952,12.95,18,0,0,1,1386,9,0,0,0,0,0,0,1,0
59393,38.85,19,3,1,1,-2691,19,0,0,0,0,0,0,1,0
76735,12.95,17,2,0,1,1175,10,2,0,0,1,0,0,1,0
9899,12.95,11,3,1,1,-551,7,4,0,0,0,0,0,1,0
62510,12.95,12,0,0,0,-9072,16,0,0,0,1,1,0,1,0
17886,38.85,23,0,1,0,5492,24,4,0,0,1,0,0,1,0
32956,10.36,14,3,0,0,3245,28,0,0,0,0,0,0,1,0
59872,59.4,11,2,1,1,6563,13,0,0,0,1,1,0,1,0
18390,12.95,11,2,0,1,1063,7,1,0,0,1,0,0,1,0
71651,31.08,14,3,0,1,5092,10,0,0,0,0,0,0,1,0
8328,38.85,12,3,0,0,-4297,17,0,0,0,0,1,0,1,0
3099,38.85,21,2,0,1,695,6,0,0,0,1,0,0,1,0
48080,38.85,16,0,1,0,4394,21,0,0,0,0,0,0,1,0
61909,12.95,19,3,1,1,-3049,9,9,0,0,0,0,0,2,0
93591,90,19,4,1,0,1834,9,0,0,0,1,1,0,1,0
78954,0,12,4,1,1,2946,32,0,0,0,0,0,0,1,0
8502,31.08,16,3,0,0,634,21,0,0,0,1,1,0,1,0
92970,38.85,15,4,1,0,-1724,12,5,0,0,0,1,0,8,0
22484,12.95,10,2,0,1,5730,7,3,0,0,1,1,0,1,0
46746,38.85,5,2,0,0,-7426,16,1,0,0,1,1,0,1,0
73519,12.95,23,0,1,1,5606,9,2,0,0,0,0,0,1,0
46219,38.85,12,2,1,0,-7976,7,0,0,0,1,0,0,2,0
58278,12.95,18,3,1,0,6140,21,0,0,0,0,0,0,1,0
45271,12.95,13,3,0,0,1632,21,0,0,0,0,0,0,1,0
8830,12.95,0,2,0,1,-5182,8,2,0,0,1,0,0,1,0
78292,38.85,21,3,0,0,-5931,19,4,0,0,0,0,0,1,0
63628,38.85,10,2,0,0,-4069,14,2,0,0,1,1,0,1,0
5978,38.85,18,3,0,0,2115,23,4,0,0,0,1,0,1,0
42709,12.95,10,2,0,1,239,11,0,0,0,0,0,0,1,0
65917,38.85,11,3,0,0,-576,24,0,0,0,1,1,0,1,0
37890,12.95,16,2,0,1,-329,8,0,1,0,1,1,0,2,0
71271,12.95,11,3,1,1,2287,12,4,0,0,1,1,0,1,0
51469,38.85,12,0,0,1,2030,9,0,0,0,1,1,0,1,0
66,10.36,6,2,0,1,-5435,8,0,0,0,1,1,1,2,0
89352,49.95,13,3,0,0,1960,23,0,0,0,0,0,0,1,0
75501,12.95,22,3,0,0,-2888,20,2,0,0,1,1,0,1,0
86370,12.95,14,0,0,0,-3118,12,0,0,0,0,0,0,1,0
66690,38.85,0,3,1,1,-70,12,0,0,0,1,1,0,2,0
5999,38.85,18,0,0,0,2623,16,0,1,0,1,1,0,1,0
56458,12.95,11,3,0,1,2619,9,0,0,0,0,0,0,1,0
4839,12.95,16,3,0,1,1978,6,0,0,0,1,1,0,1,0
3255,25.9,11,0,1,1,5050,7,0,0,0,0,0,0,1,0
91478,14.95,12,3,1,0,1159,23,0,0,0,0,0,0,1,0
10827,11.01,2,0,0,1,-1680,8,0,0,0,1,0,0,2,0
56388,10.36,10,3,0,1,5354,9,2,0,0,0,0,0,3,0
66030,25.9,12,3,0,1,1511,8,2,0,0,1,1,0,1,0
32156,38.85,23,3,0,1,1880,9,9,0,0,0,0,0,1,0
18803,12.95,15,3,0,1,4009,9,9,0,0,0,0,0,1,0
3028,38.85,18,1,1,0,4162,23,0,0,0,0,0,0,1,0
5167,12.95,21,2,1,1,4103,11,2,1,0,0,0,0,1,0
40453,49.95,12,0,0,0,-4704,7,4,0,0,1,0,0,1,0
81178,25.9,11,3,1,0,3187,25,0,0,1,0,0,0,1,0
15374,12.95,9,3,0,1,-1993,6,0,1,0,0,0,0,1,0
30119,12.95,13,3,1,1,-3851,10,0,0,0,0,0,0,1,0
44191,12.95,14,3,0,1,5108,22,4,1,0,1,1,0,1,0
65756,12.95,8,3,1,1,-2434,7,0,0,0,1,1,0,2,0
69617,49.95,8,2,0,0,1929,19,0,0,0,0,1,0,1,0
27180,12.95,20,2,0,1,1237,8,3,0,0,0,1,0,2,0
70540,39.96,18,1,1,1,-3113,9,3,0,0,1,1,0,1,0
11793,10.36,19,3,1,0,2912,22,5,0,0,0,0,0,1,0
93024,38.85,13,4,0,0,4565,6,1,0,0,0,0,0,1,0
31950,12.95,18,3,1,1,1585,11,0,0,0,0,0,0,1,0
3019,12.95,18,3,0,0,6063,9,0,0,0,0,0,0,2,0
75306,12.95,18,3,1,0,-8073,19,0,0,0,0,0,0,1,0
30672,38.85,22,2,1,0,209,16,0,0,0,0,0,0,1,0
8412,11.01,14,1,0,0,-1280,6,0,0,0,0,0,0,3,0
67249,12.95,14,3,0,1,5374,12,0,0,0,0,0,0,1,0
22999,10.36,17,3,1,1,2133,10,0,0,1,1,0,0,2,0
7517,12.95,12,3,1,1,2224,18,4,0,0,1,1,0,1,0
286,38.85,11,2,0,0,-421,18,3,0,0,1,0,0,1,0
14363,12.95,6,0,0,1,-187,7,4,0,0,0,0,0,1,0
13263,12.95,1,3,1,1,4308,9,9,0,0,0,0,0,2,0
79772,38.85,22,2,1,1,5516,7,0,0,0,1,1,0,1,0
60969,38.85,13,2,0,0,-7195,16,4,0,0,1,1,0,1,0
93016,38.85,10,4,0,0,-1946,12,5,0,0,0,0,0,2,0
69415,12.95,21,3,1,0,-3568,22,0,0,0,1,1,0,1,0
77842,12.95,16,3,1,1,5649,10,5,1,0,0,0,0,1,0
55280,31.08,13,2,0,1,-5437,8,0,0,0,0,0,0,1,0
30347,38.85,15,1,0,0,-1758,12,0,0,0,0,0,0,2,0
75055,38.85,13,3,0,1,-772,9,9,0,0,1,1,0,1,0
69042,12.95,14,3,1,1,-1389,11,0,0,0,0,0,0,1,0
87242,38.85,10,3,0,0,-2856,12,0,0,0,1,1,0,1,0
60198,12.95,15,3,0,0,1087,18,3,0,0,1,1,0,1,0
51650,12.95,14,3,0,1,-4698,7,2,0,0,1,1,0,1,0
62145,49.95,8,2,0,0,4421,16,0,0,0,0,0,0,1,0
5721,25.9,14,3,0,1,643,9,4,0,0,0,0,0,2,0
22863,12.95,15,0,1,0,-1093,19,3,0,0,0,0,0,1,0
